satellite_id,type,t,x,y,z,azimuth_deg,elevation_deg,mask_angle_deg,visible,visibility_reason,true_range_m,pseudorange_m,cn0_db_hz,doppler_hz,is_spoofed,attack_type,pr_delta,pr_roll_mean,pr_roll_std,pr_zscore,cn0_delta,cn0_roll_slope,residual_m,constellation_median_residual,spatial_deviation,temporal_prob
IRNSS-1G,GSO,69720.0,923570.0149977263,40169366.67705225,-12781701.576547671,166.68105119159702,29.590288982185537,8.602566606255905,True,visible,38634566.82922939,38634567.45931395,46.554746648182565,625.1705418746835,False,none,-6.077559374272823,2.2964456593617797,2.2219160708663215,-0.7499658163913746,-0.3965932636229397,-0.0026607661362298175,0.6300845593214035,3.179439287632704,2.5493547283113003,0.01098133840507122
IRNSS-1I,GSO,69720.0,39177068.259202324,13705389.164549852,-7424454.623879258,242.51561930378108,10.681696046768367,24.725282206977074,False,terrain_blocked,40505679.10221447,,,,False,none,,,,,,,,,,
IRNSS-1C,GEO,69750.0,5137173.929102197,41849878.61418661,-0.0,170.3911089452697,49.90303201881327,9.182456729132657,True,visible,37075935.875240214,37075937.20915512,48.42797719888753,3.261078599674545,False,none,1.1111781299114227,3.0000288980081677,1.605287034678857,-1.0378916394568434,1.450045752191933,-0.0047479197101440865,1.3339149057865143,2.400474224239588,1.0665593184530735,0.0025671812464265293
IRNSS-1E,GEO,69750.0,-15625423.761696467,39161831.268052466,-0.0,129.55737924903175,36.21157043242081,5.5564928071825195,True,visible,38073714.73195585,38073861.97547778,47.37707401866894,3.173601407878944,True,evasive,-0.3793325498700142,149.25085784867406,1.753798109657079,-1.1445649923065107,0.290441882021355,0.0014882891788060163,147.24352192878723,2.400474224239588,144.84304770454764,0.9953570837134375
IRNSS-1F,GEO,69750.0,35560039.600579046,22655826.61491853,-0.0,240.78344402099538,28.102107947787825,24.584887504820397,True,visible,38776524.30192205,38776526.8091807,46.5148432880355,-2.280482100589735,False,none,-0.7133593410253525,1.938947250135243,0.9563273729478327,0.5942644873827372,0.3055706999687331,-0.0012089527054516046,2.5072586461901665,2.400474224239588,0.10678442195057869,0.0
IRNSS-1B,GSO,69750.0,20083144.46532125,31817564.85844412,-19029260.912177823,199.73204734532555,17.922698212336268,15.71682010830579,True,visible,39746714.68367018,39746720.82761209,45.508194945511995,368.7877270460036,False,none,3.0056813210248947,3.5867206063121557,3.2710394708474704,0.7817763513871923,0.18757104426001092,-0.0045693217141163575,6.143941909074783,2.400474224239588,3.7434676848351955,0.02172290818046478
IRNSS-1D,GSO,69750.0,6078948.042067792,36500534.2561206,-20212874.256760392,177.07207857052393,18.92551753657779,10.379131390706723,True,visible,39645087.96845011,39645089.89916331,45.89698385875321,-150.8094162698321,False,none,-7.995420478284359,3.3632865734398365,4.055485217234521,-0.35324339509912117,-0.0961885702741796,-0.004421798982586952,1.9307132065296173,2.400474224239588,0.4697610177099705,0.016949900019214273
IRNSS-1G,GSO,69750.0,927089.0561724491,40180383.19115173,-12746772.473616067,166.67400026129837,29.644044291419313,8.601521567076487,True,visible,38629770.00276111,38629772.29645091,46.56102242603123,631.8230941657216,False,none,1.6636052429676056,2.4604786625131965,2.1584999049201126,-0.07727072854810264,0.006275777848664177,-0.0034947845296452143,2.293689802289009,2.400474224239588,0.10678442195057869,0.006552346243824861
IRNSS-1I,GSO,69750.0,39172929.588824585,13694590.449981356,-7466101.7831443185,242.47867533968116,10.633052303298665,24.722582364740603,False,terrain_blocked,40510834.21556312,,,,False,none,,,,,,,,,,
IRNSS-1C,GEO,69780.0,5137173.359180139,41849878.6841459,-0.0,170.39110758078667,49.90303189682431,9.182456504777457,True,visible,37075935.88298051,37075937.95613658,47.05988865164079,1.416035622027451,False,none,0.7392411604523659,2.822438094764948,1.6213538951212823,-0.4621335482529057,-1.3680885472467423,-0.005001863662315094,2.07315606623888,2.908422976732254,0.8352669104933739,0.0031221719457013575
IRNSS-1E,GEO,69780.0,-15625424.29501202,39161831.05526155,-0.0,129.55737842437898,36.211569885241246,5.556492779887346,True,visible,38073714.77674147,38073865.392563455,46.49575356014634,0.42841322411990573,True,evasive,3.3723000586032867,149.2225223099813,1.72601993702982,0.8072326672001587,-0.8813204585226018,-0.0018824288216724527,150.61582198739052,2.908422976732254,147.70739901065826,0.9997435897435898
IRNSS-1F,GEO,69780.0,35560039.29204635,22655827.09918399,-0.0,240.7834433557851,28.10210855508342,24.58488744552463,True,visible,38776524.24649377,38776527.99018366,47.33280126428053,1.1029169053567196,False,none,1.2364312410354614,2.103561559692025,1.1466890856648735,1.4303165069218595,0.8179579762450331,0.002772244252579689,3.743689887225628,2.908422976732254,0.8352669104933739,0.006596145789694177
IRNSS-1B,GSO,69780.0,20080733.29974,31828876.15209112,-19012882.186548103,199.72912842118092,17.95117005786969,15.716043589829031,True,visible,39743846.29655129,39743841.641133584,45.43451940625074,379.10690664386675,False,none,-10.799359612166882,2.7911296244710684,4.379209784421709,-1.7004317432001057,-0.07367553926125225,-0.006363783900844838,-4.655417703092098,2.908422976732254,7.563840679824352,0.005578013267855604
IRNSS-1D,GSO,69780.0,6067518.04555826,36498768.737137675,-20219495.578272134,177.0558723010632,18.913979076743363,10.375992432575732,True,visible,39646240.74284519,39646238.7929422,45.90494737494315,-149.9709902440387,False,none,-3.880616195499897,2.812100425362587,4.47391777855795,-1.0643922508266956,0.007963516189938957,-0.0037581610663026785,-1.9499029889702797,2.908422976732254,4.858325965702534,0.012286096766260015
IRNSS-1G,GSO,69780.0,930656.2636631746,40191384.20071033,-12711782.367150418,166.66700281674824,29.69789811992968,8.60048466749217,True,visible,38624967.6083477,38624972.30730342,46.99169689995913,630.2061117303168,False,none,2.4052659198641777,2.6017697928473353,2.2752373479868306,0.9217438045140556,0.43067447392790115,-0.003853268314118422,4.698955722153187,2.908422976732254,1.7905327454209328,0.009582649274127891
IRNSS-1I,GSO,69780.0,39168743.70859386,13683809.945700007,-7507713.211121694,242.4417515469002,10.584467893567647,24.719871085465236,False,terrain_blocked,40515984.53595202,,,,False,none,,,,,,,,,,
IRNSS-1C,GEO,69810.0,5137172.78925808,41849878.75410521,-0.0,170.39110621630368,49.903031774835334,9.182456280422276,True,visible,37075935.89072084,37075938.88114438,48.90459438781192,-2.7650555893327815,False,none,0.9172674790024757,2.8041562885046005,1.6181258018161393,0.11511296373106109,1.8447057361711288,-0.002837047149812739,2.990423545241356,4.471506468951702,1.4810829237103462,0.006770162897802675
IRNSS-1E,GEO,69810.0,-15625424.828327576,39161830.84247063,-0.0,129.5573775997262,36.21156933806167,5.556492752592176,True,visible,38073714.8215271,38073865.76646835,47.70160538544691,-2.831871182365386,True,evasive,0.3291192650794983,149.5942674484104,1.7381775102682588,0.7770632148215809,1.2058518253005701,-0.0018018553729153544,150.94494125247002,4.471506468951702,146.47343478351831,0.9880945558739255
IRNSS-1F,GEO,69810.0,35560038.98351365,22655827.583449442,-0.0,240.7834426905748,28.102109162379,24.584887386228857,True,visible,38776524.19106549,38776526.42823684,46.59351236864781,-0.9002091504563092,False,none,-1.5065185353159904,2.2657868480309844,1.0458244885966945,-0.02736166195509891,-0.7392888956327255,0.004175045217442337,2.2371713519096375,4.471506468951702,2.2343351170420647,0.00489718024614426
IRNSS-1B,GSO,69810.0,20078371.64583108,31840197.885042876,-18996412.469021548,199.72630645779265,17.97975938676219,15.715292876355305,True,visible,39740966.77264844,39740971.46817501,45.87185870646321,374.9809569612751,False,none,9.350944273173809,2.7331889970228076,4.3463476409927235,0.45149116802140965,0.43733930021246437,-0.003800360632645199,4.695526570081711,4.471506468951702,0.2240201011300087,0.07052512413262618
IRNSS-1D,GSO,69810.0,6056080.433488529,36497053.24202927,-20226020.133273803,177.0396372244166,18.902592182904893,10.372849032727576,True,visible,39647378.49330868,39647382.740795046,45.58914176215603,-149.8211484046744,False,none,6.197389356791973,3.238049098290503,4.421229147785296,0.22831598087080437,-0.3158056127871163,0.0009114362258742749,4.247486367821693,4.471506468951702,0.2240201011300087,0.0057862039656408435
IRNSS-1G,GSO,69810.0,934271.5691722874,40202369.49513588,-12676731.424606452,166.66005889476185,29.751850213924026,8.599455908096022,True,visible,38620159.68952267,38620165.236969426,46.3130587733054,629.8873298631805,False,none,0.8484910354018211,3.036401303485036,2.481944853457841,1.0117249182920354,-0.6786381266537305,-0.002364624339662862,5.547446757555008,4.471506468951702,1.0759402886033058,0.0101406943028898
IRNSS-1I,GSO,69810.0,39164510.698636845,13673047.858087396,-7549288.708667342,242.40484785901344,10.53594315030482,24.71714839081335,False,terrain_blocked,40521130.01915644,,,,False,none,,,,,,,,,,
IRNSS-1C,GEO,69840.0,5137172.21933602,41849878.82406449,-0.0,170.3911048518207,49.90303165284633,9.182456056067103,True,visible,37075935.89846114,37075937.46884147,48.254362699326954,0.3936477747252728,False,none,-1.4200432151556015,2.5494336374104023,1.6337960798916262,-0.5992506160191001,-0.6502316884849648,-0.0019371424130586485,1.5703803300857544,3.762661412358284,2.1922810822725296,0.0057570837134374294
IRNSS-1E,GEO,69840.0,-15625425.361643126,39161830.62967971,-0.0,129.5573767750735,36.21156879088209,5.556492725297008,True,visible,38073714.86631273,38073863.03488204,47.22390582988519,2.4148425844126256,True,evasive,-2.776371940970421,149.54586170148104,1.77620441051968,-0.7754132248655333,-0.4776995555617205,-0.0018584791140346271,148.1685693114996,3.762661412358284,144.4059078991413,0.9909580752789906
IRNSS-1F,GEO,69840.0,35560038.67498095,22655828.0677149,-0.0,240.78344202536448,28.10210976967459,24.58488732693308,True,visible,38776524.135637216,38776525.21152062,45.96965305135084,-2.3848023926586706,False,none,-1.1612879484891891,2.037726540118456,1.0858393508390083,-0.885806114831636,-0.6238593172969686,0.003990996712403301,1.0758834034204483,3.762661412358284,2.6867780089378357,0.0010246417570644168
IRNSS-1B,GSO,69840.0,20076059.548795346,31851529.8405726,-18979851.838418975,199.72358166758002,18.008465976556074,15.714568023320066,True,visible,39738076.1434709,39738082.09841339,45.281265489312055,378.4391996704076,False,none,1.2594159245491028,2.582071407698095,4.188438456127787,0.8052812813802067,-0.5905932171511523,-0.005569851740475143,5.954942494630814,3.762661412358284,2.1922810822725296,0.023105972780140552
IRNSS-1D,GSO,69840.0,6044635.424799463,36495387.80363672,-20232447.890540164,177.0233736001376,18.891356930553755,10.36970124760412,True,visible,39648501.20777167,39648509.3181394,46.16747356566949,-147.69986013533722,False,none,3.862881362438202,4.419057858176529,4.284100243238116,0.8616301352681017,0.578331803513457,0.0034923185804451085,8.110367730259895,3.762661412358284,4.347706317901611,0.0057862039656408435
IRNSS-1G,GSO,69840.0,937934.9034815095,40213338.86413702,-12641619.813731058,166.65316853137773,29.805900319264957,8.598435289399244,True,visible,38615346.28985251,38615347.221862294,46.463230331849914,628.7395056332994,False,none,-4.6154369711875916,3.213457090780139,2.232926539292489,-1.0217296737113473,0.15017155854451403,-0.0035340053422639292,0.9320097863674164,3.762661412358284,2.8306516259908676,0.012447412910070113
IRNSS-1I,GSO,69840.0,39160230.63998256,13662304.393172396,-7590828.076809117,242.36796421038025,10.487478405607344,24.71441430240883,False,terrain_blocked,40526270.62100716,,,,False,none,,,,,,,,,,
IRNSS-1C,GEO,69870.0,5137171.649413919,41849878.89402379,-0.0,170.3911034873376,49.90303153085732,9.18245583171192,True,visible,37075935.90620146,37075936.58764321,48.669462765055336,4.2783509989994775,False,none,-0.8889385759830475,1.9789458308368921,1.325725493760087,-0.9787124731637626,0.41510006572838165,0.0017120102614368237,0.6814417541027069,1.4025966599583626,0.7211549058556557,0.0010246417570644168
IRNSS-1E,GEO,69870.0,-15625425.894958714,39161830.41688876,-0.0,129.55737595042072,36.21156824370247,5.556492698001839,True,visible,38073714.91109836,38073868.17871631,47.17243581749074,-1.393611279677275,True,evasive,5.099048636853695,149.8750871513039,2.2001632464553604,1.5419450363581169,-0.05147001239445359,0.0007828358885926305,153.2676179483533,1.4025966599583626,151.86502128839493,0.9913856795771582
IRNSS-1F,GEO,69870.0,35560038.36644824,22655828.551980384,-0.0,240.78344136015414,28.10211037697021,24.584887267637296,True,visible,38776524.08020896,38776527.05008027,46.23418730944792,-1.921928334739498,False,none,1.8939879089593887,2.335436349734664,0.9495883725040675,0.668115765752445,0.2645342580970791,0.0008555954887966214,2.969871312379837,1.4025966599583626,1.5672746524214745,0.008407407407407409
IRNSS-1B,GSO,69870.0,20073797.05288496,31862871.801757824,-18963200.37399629,199.7209542625054,18.03728960416319,15.713869086070275,True,visible,39735174.44061935,39735175.08600903,46.566658490523196,379.76716540405715,False,none,-5.309552811086178,3.0370371537283063,3.660592840623545,-0.6533497644540761,1.2853930012111405,0.0008018844703579036,0.6453896835446358,1.4025966599583626,0.7572069764137268,0.014833489544422025
IRNSS-1D,GSO,69870.0,6033183.238573326,36493772.45384311,-20238778.819309246,177.00708168799719,18.88027339431197,10.366549133628041,True,visible,39649608.87431184,39649607.86606687,46.67696438430703,-148.17811931904063,False,none,-9.118612699210644,3.764709983021021,4.6975341132953,-1.0160554105318804,0.5094908186375378,0.0030318888933044213,-1.0082449689507484,1.4025966599583626,2.410841628909111,0.007092779853149556
IRNSS-1G,GSO,69870.0,941646.1964530759,40224292.09772731,-12606447.702561464,166.6463317618573,29.860048181471793,8.597422811831292,True,visible,38610527.45293629,38610529.57668786,46.76247608316019,631.9812996819012,False,none,1.1917417794466019,3.2673638248816133,2.1958603801158585,-0.5208037220505137,0.29924575131027353,-0.0016040009899212404,2.1237515658140182,1.4025966599583626,0.7211549058556557,0.00911952749025139
IRNSS-1I,GSO,69870.0,39155903.614560656,13651579.756627426,-7632331.116747777,242.3311005361474,10.439073990938969,24.711668841838762,False,terrain_blocked,40531406.29739092,,,,False,none,,,,,,,,,,
IRNSS-1C,GEO,69900.0,5137171.079491861,41849878.963983074,-0.0,170.39110212285465,49.90303140886828,9.182455607356768,True,visible,37075935.91394178,37075936.10472743,47.71857017741783,-1.7382356700005173,False,none,-0.4906561002135277,1.4626746401190758,1.0612026925882443,-1.198535393015065,-0.9508925876375045,0.0026123499848009555,0.19078565388917923,2.71640744805336,2.5256217941641808,0.008734179197994987
IRNSS-1E,GEO,69900.0,-15625426.428274265,39161830.20409782,-0.0,129.557375125768,36.211567696522884,5.556492670706674,True,visible,38073714.955883995,38073869.63214473,46.234476927008956,1.0618237516020181,True,evasive,1.4086427837610245,150.58239374589175,2.7307536216490087,1.49917112762096,-0.9379588904817808,-0.005382988784804488,154.67626073211432,2.71640744805336,151.95985328406096,0.9798489106475039
IRNSS-1F,GEO,69900.0,35560038.05791552,22655829.03624583,-0.0,240.7834406949438,28.1021109842658,24.58488720834151,True,visible,38776524.02478068,38776524.27179086,47.48602520044431,1.7110776252580935,False,none,-2.722861133515835,2.1840326385572553,1.1784185573655737,-1.6437474168970867,1.2518378909963914,0.0020179846080251593,0.24701017886400223,2.71640744805336,2.4693972691893578,0.0
IRNSS-1B,GSO,69900.0,20071584.20140265,31874223.55148449,-18946458.15544412,199.71842445407376,18.06623004586709,15.713196119864676,True,visible,39732261.69578551,39732260.44248431,45.977683558086895,381.4896767536518,False,none,-1.8986908793449402,2.1528872018679976,3.745635495308463,-0.9093752987803191,-0.588974932436301,0.0031019641818906115,-1.2533011958003044,2.71640744805336,3.9697086438536644,0.006384716095648577
IRNSS-1D,GSO,69900.0,6021724.09402989,36492207.22357263,-20245012.889282476,176.99076174798134,18.869341647931225,10.363392747201916,True,visible,39650701.481153615,39650709.05590479,46.84518167758246,-143.02610903479155,False,none,8.582996144890785,4.700431175529957,4.605410312537828,0.6241181144240274,0.16821729327543267,0.0035194361228516073,7.574751175940037,2.71640744805336,4.858343727886677,0.08292187872579865
IRNSS-1G,GSO,69900.0,945405.3770312574,40235228.98622915,-12571215.259424442,166.639548620685,29.914293545721893,8.596418475740093,True,visible,38605703.22240494,38605708.40820966,47.37884239801043,631.6424683056414,False,none,3.0620531514286995,3.5149233555421233,2.297169095257468,0.7273654190935044,0.6163663148502394,0.0012139484798113257,5.185804717242718,2.71640744805336,2.4693972691893578,0.006552346243824861
IRNSS-1I,GSO,69900.0,39151529.705199845,13640874.153764484,-7673797.6298580095,242.29425677225285,10.390730237128702,24.70891203065517,False,terrain_blocked,40536537.00425101,,,,False,none,,,,,,,,,,
IRNSS-1C,GEO,69930.0,5137170.509569796,41849879.03394233,-0.0,170.3911007583717,49.90303128687923,9.182455383001624,True,visible,37075935.92168208,37075935.21268731,47.39337200124732,-0.11937563298720433,False,none,-0.8997804224491119,1.0442305328324437,1.1841657973580575,-1.4805572879270146,-0.3251981761705096,0.0014045791374095974,-0.7089947685599327,3.8159841373562813,4.524978905916214,0.002532578265000925
IRNSS-1E,GEO,69930.0,-15625426.961589804,39161829.99130687,-0.0,129.5573743011153,36.211567149343296,5.5564926434115085,True,visible,38073715.00066962,38073863.98122127,47.24006785275972,-2.5716694841441963,True,evasive,-5.695709079504013,150.19001741148531,2.703712916264778,-0.4473351262995438,1.0055909257507665,-0.0012248365988267863,148.9805516526103,3.8159841373562813,145.16456751525402,0.9793221425726978
IRNSS-1F,GEO,69930.0,35560037.7493828,22655829.520511273,-0.0,240.78344002973347,28.10211159156137,24.584887149045716,True,visible,38776523.96935241,38776527.86744357,47.396984274545616,-4.0386566727169,False,none,3.6510809808969498,2.487449240870774,1.2769067193162504,1.1047337268657647,-0.0890409258986935,0.003670710391111637,3.898091159760952,3.8159841373562813,0.08210702240467072,0.0
IRNSS-1B,GSO,69930.0,20069421.03670071,31885584.872451223,-18929625.262887392,199.7159924533315,18.09528707732539,15.712549179873786,True,visible,39729337.94075161,39729344.85523597,45.95944804488711,382.5442099345044,False,none,8.167785555124283,2.697978338226676,4.111718694407702,1.0254850427467523,-0.01823551319978378,0.0038194587714231528,6.914484359323978,3.8159841373562813,3.098500221967697,0.04528599373799551
IRNSS-1D,GSO,69930.0,6010258.2105221795,36490692.142790094,-20251150.07062482,176.97441404028763,18.85856176429192,10.360232144707135,True,visible,39651779.01666836,39651776.57258987,46.83024316555889,-141.11674423705142,False,none,-10.01882966607809,3.298403214663267,4.887423117338238,-1.174950800643747,-0.014938512023569217,0.005355105984710939,-2.444078490138054,3.8159841373562813,6.260062627494335,0.004464285714285715
IRNSS-1G,GSO,69930.0,949212.3732435089,40246149.32027783,-12535922.652935503,166.63281914156798,29.96863615685196,8.595422281392192,True,visible,38600873.64192074,38600877.37579785,46.80275802487193,631.9818101096294,False,none,-1.4519276022911072,3.1432025032117963,1.91564856187241,0.30834184489584665,-0.5760843731384995,0.0020982891289163326,3.7338771149516106,3.8159841373562813,0.08210702240467072,0.0025671812464265293
IRNSS-1I,GSO,69930.0,39147108.995626315,13630187.789531318,-7715227.417689309,242.25743285542922,10.342447474369735,24.706143890376758,False,terrain_blocked,40541662.69758777,,,,False,none,,,,,,,,,,
IRNSS-1C,GEO,69960.0,5137169.939647697,41849879.1039016,-0.0,170.39109939388865,49.90303116489015,9.182455158646473,True,visible,37075935.92942241,37075937.97280556,48.30000292135695,2.8260362135114163,False,none,2.7523779198527336,1.2718113297596574,1.1786705742757448,0.6546119317581586,0.9066309201096274,-0.0009410221270378486,2.043383151292801,1.9210802502930164,0.12230290099978447,0.0
IRNSS-1E,GEO,69960.0,-15625427.494905379,39161829.778515905,-0.0,129.55737347646254,36.21156660216366,5.556492616116344,True,visible,38073715.045455255,38073868.90255388,47.62608356911985,4.4469555163983925,True,evasive,4.87654697149992,150.96929792966694,2.756016245629075,1.04781700725575,0.3860157163601272,0.00040150116210911266,153.85709862411022,1.9210802502930164,151.9360183738172,0.9907862039656408
IRNSS-1F,GEO,69960.0,35560037.440850064,22655830.004776742,-0.0,240.78343936452313,28.102112198856986,24.58488708974992,True,visible,38776523.91392414,38776525.71270149,46.928676049508475,2.097800064455248,False,none,-2.09931381046772,2.309719161130488,1.2591076263155176,-0.4057967731737175,-0.4683082250371413,0.0024443718790168973,1.798777349293232,1.9210802502930164,0.12230290099978447,0.0010246417570644168
IRNSS-1B,GSO,69960.0,20067307.60018029,31896955.547173407,-18912701.776885025,199.71365847086554,18.124460473571872,15.711928321180068,True,visible,39726403.207390085,39726400.98060767,45.34373908943487,384.0154888184907,False,none,-9.141266770660877,2.0273479633033276,4.453009793328655,-0.9553382031662309,-0.6157089554522415,0.0012207618082238107,-2.226782411336899,1.9210802502930164,4.147862661629915,0.0
IRNSS-1D,GSO,69960.0,5998785.807532217,36489227.240500264,-20257190.333964948,176.95803882532206,18.847933815402058,10.357067382502894,True,visible,39652841.46937445,39652840.08059902,45.499517875159185,-141.73147296254277,False,none,1.0553030595183372,1.8840395752340555,4.296971849483281,-0.7616561430923348,-1.3307252903997053,0.0024292966796973328,-1.3887754306197166,1.9210802502930164,3.309855680912733,0.012720393371740362
IRNSS-1G,GSO,69960.0,953067.1122019552,40257052.89082557,-12500570.051998094,166.62614335743606,30.023075759359504,8.594434228972911,True,visible,38596038.75517676,38596043.74703974,46.7986804200147,631.3717585517076,False,none,1.2579858675599098,3.688424806110561,1.7076136556786636,0.7633097639307229,-0.004077604857229744,0.0016728207174102191,4.99186298251152,1.9210802502930164,3.070782732218504,0.0030945558739255015
IRNSS-1I,GSO,69960.0,39142641.5704622,13619520.868507257,-7756620.281966869,242.22062872320794,10.29422603221797,24.70336444249068,False,terrain_blocked,40546783.333459154,,,,False,none,,,,,,,,,,
IRNSS-1C,GEO,69990.0,5137169.369725633,41849879.173860855,-0.0,170.39109802940567,49.90303104290107,9.182454934291343,True,visible,37075935.93716273,37075935.58092953,48.15282400069729,1.233255355031222,False,none,-2.3996163457632065,1.0605428172275424,1.3100952692873957,-1.0814297592789412,-0.14717892065966254,0.00043401802747779466,-0.3562331944704056,3.476336780935526,3.8325699754059315,0.0024532131856358453
IRNSS-1E,GEO,69990.0,-15625428.028220914,39161829.56572495,-0.0,129.55737265180989,36.211566054984054,5.556492588821184,True,visible,38073715.09024089,38073860.26178844,47.08503005084552,-2.8902918057650933,True,evasive,-8.685551069676876,150.7103011328727,3.215259303073223,-1.7226460003226736,-0.5410535182743317,0.0011340688616668746,145.17154755443335,3.476336780935526,141.69521077349782,0.92425
IRNSS-1F,GEO,69990.0,35560037.132317334,22655830.489042178,-0.0,240.78343869931274,28.102112806152558,24.584887030454116,True,visible,38776523.858495876,38776526.86088163,45.84949583920429,2.156324159739876,False,none,1.203608401119709,2.3716100491583347,1.2821625371727488,0.4919623549799758,-1.0791802103041874,-0.001259320639146734,3.002385750412941,3.476336780935526,0.4739510305225849,0.0
IRNSS-1B,GSO,69990.0,20065243.932290655,31908335.357987337,-18895687.778429467,199.71142271680282,18.153750009018808,15.711333598778111,True,visible,39723457.52766304,39723461.154040314,45.54398114884133,382.6727248015325,False,none,5.853159688413143,1.7126523843035102,4.202437321853882,0.45538451765141497,0.2002420594064631,-0.00017015601298369523,3.6263772770762444,3.476336780935526,0.15004049614071846,0.02714446682953751
IRNSS-1D,GSO,69990.0,5987307.104666784,36487812.54474735,-20263133.650395352,176.94163636369586,18.837457872396296,10.353898516925142,True,visible,39653888.82793746,39653892.154233746,45.96667407632269,-132.27369092176093,False,none,4.715071715414524,2.0584874600172043,4.327358795239137,0.29297520375995123,0.46715620116350465,0.0008494022093715346,3.3262962847948074,3.476336780935526,0.15004049614071846,0.018735375920446603
IRNSS-1G,GSO,69990.0,956969.5201048683,40267939.48914547,-12465157.625802767,166.61952130044182,30.077612097404206,8.593454318586566,True,visible,38591198.60589625,38591203.92895362,46.2408767174078,633.6753419675198,False,none,0.3311943858861923,4.067095751874149,1.6899372423217445,0.743200152686169,-0.5578037026068969,-0.00047328716285584635,5.323057368397713,3.476336780935526,1.8467205874621868,0.0030945558739255015
IRNSS-1I,GSO,69990.0,39138127.515223965,13608873.594899327,-7797976.02459258,242.18384431392252,10.24606623959078,24.700573708454264,False,terrain_blocked,40551898.867981285,,,,False,none,,,,,,,,,,
IRNSS-1C,GEO,70020.0,5137168.79980357,41849879.2438201,-0.0,170.39109666492277,49.90303092091197,9.182454709936234,True,visible,37075935.944903046,37075936.500423305,47.92385529898579,4.95930015985426,False,none,0.9117534533143044,0.8708383413031697,1.251068525540218,-0.25203901786524036,-0.2289687017114943,-0.0034946209611892865,0.5555202588438988,4.526535276323557,3.971015017479658,0.0032720588235294118
IRNSS-1E,GEO,70020.0,-15625428.561536454,39161829.35293397,-0.0,129.5573718271572,36.21156550780444,5.556492561526024,True,visible,38073715.13502652,38073868.21945825,47.79026900278474,0.1321138590851495,True,evasive,7.912884175777435,151.01887735072523,3.321597340103634,0.6218557422800387,0.7052389519392221,0.0009098415106366965,153.08443173021078,4.526535276323557,148.55789645388722,0.9606939190343335
IRNSS-1F,GEO,70020.0,35560036.82378459,22655830.973307602,-0.0,240.7834380341024,28.10211341344813,24.584886971158312,True,visible,38776523.8030676,38776526.843539156,46.78413988497196,-0.6555631924904012,False,none,0.038085803389549255,2.2837077574804425,1.1958585397356696,0.632820497723185,0.9346440457676692,0.001082552320563234,3.0404715538024902,4.526535276323557,1.4860637225210667,0.0024025974025974027
IRNSS-1B,GSO,70020.0,20063230.07252827,31919724.087054424,-18878583.34894636,199.70928540080902,18.18315545745907,15.71076506757468,True,visible,39720500.93362185,39720506.18558698,44.820392006810714,391.91763510267674,False,none,1.6255878508090973,2.95107523817569,3.450222453443665,0.6668816056811452,-0.7235891420306189,-0.003862572347772184,5.251965127885342,4.526535276323557,0.7254298515617847,0.024594325730485807
IRNSS-1D,GSO,70020.0,5975822.3216531575,36486448.082614444,-20268979.991472494,176.92520691622204,18.827134005534955,10.350725604285525,True,visible,39654921.08117027,39654926.3005158,45.81911294984904,-133.91362007389927,False,none,1.8930492475628853,2.954643525183201,4.115845742215779,0.550239768207465,-0.14756112647364716,-0.0011672528461706781,5.219345532357693,4.526535276323557,0.6928102560341358,0.009831658511095388
IRNSS-1G,GSO,70020.0,960919.5222378876,40278808.90683555,-12429685.5438264,166.61295300196002,30.132244914809174,8.592482550256538,True,visible,38586353.2378321,38586357.07155712,47.621884489392336,637.1759566614792,False,none,-1.4893323481082916,3.958941914141178,1.671306248601057,-0.07492157344386648,1.3810077719845353,0.0030089446737392917,3.833725020289421,4.526535276323557,0.6928102560341358,0.011031466960712244
IRNSS-1I,GSO,70020.0,39133566.91632061,13598246.172538681,-7839294.447646071,242.14707956671197,10.197968424766017,24.69777170969674,False,terrain_blocked,40557009.25732893,,,,False,none,,,,,,,,,,
IRNSS-1C,GEO,70050.0,5137168.229881501,41849879.31377934,-0.0,170.39109530043982,49.903030798922856,9.182454485581122,True,visible,37075935.952643365,37075937.68711158,48.21195634381977,-1.4667512555731257,False,none,1.1789479553699493,0.7138439249247313,1.0008742132769732,1.0197328253142617,0.28810104483397936,-0.0007204323130753859,1.7344682142138481,3.206034552305937,1.4715663380920887,0.004333333333333333
IRNSS-1E,GEO,70050.0,-15625429.094851987,39161829.140143,-0.0,129.55737100250457,36.21156496062481,5.556492534230866,True,visible,38073715.17981216,38073863.95758692,47.769616877283894,-4.2502327115454275,True,evasive,-4.30665697157383,150.7479815389961,3.415533009724529,-0.5768372827168345,-0.020652125500845386,0.003907467597670936,148.77777475863695,3.206034552305937,145.57174020633101,0.9813847160956486
IRNSS-1F,GEO,70050.0,35560036.515251845,22655831.457573026,-0.0,240.783437368892,28.102114020743688,24.584886911862498,True,visible,38776523.747639336,38776530.18170905,46.82258600986313,-2.8016348715571056,False,none,3.393598161637783,2.808320052921772,1.8910366692154423,1.9173344026283534,0.03844612489117338,0.0013263481263686976,6.434069715440273,3.206034552305937,3.2280351631343365,0.003633093525179856
