t,Svid,satellite_id,x,y,z,solved_x,solved_y,solved_z,pseudorange_m,predicted_range_m,residual_m,abs_residual_m,cn0_db_hz,elevation_deg,azimuth_deg
2984.0,6,GPS_6_GPS_L1,-1400141.8874145225,-19540563.55757294,17964911.943688594,-2712896.0561775146,-4270950.8095064685,3870453.68087124,20822428.358147223,20821578.967643615,849.3905036076903,849.3905036076903,35.5,61.244828123249206,68.12470458836259
2985.0,12,GPS_12_GPS_L1,-13597719.269021388,-5646810.484299454,21869815.16201705,-2712912.8363033705,-4270934.493712615,3870474.036356384,21080435.9213468,21079571.31388379,864.6074630096555,864.6074630096555,41.2,51.62847487353861,319.77637628721527
2985.0,17,GPS_17_GPS_L1,15107378.883785965,-13912685.37236634,17236974.819348004,-2712912.8363033705,-4270934.493712615,3870474.036356384,24274090.961516146,24273225.99443304,864.9670831039548,864.9670831039548,34.3,16.843691039430073,60.45941290594541
2985.0,19,GPS_19_GPS_L1,7497182.193463817,-14611427.071055016,20569938.48523752,-2712912.8363033705,-4270934.493712615,3870474.036356384,22137800.054157704,22136936.105486568,863.9486711360514,863.9486711360514,38.9,35.221515096439795,51.55015474847502
2985.0,24,GPS_24_GPS_L1,-21774508.206458595,-13239987.324853634,7922446.224105614,-2712912.8363033705,-4270934.493712615,3870474.036356384,21453295.435596257,21452431.22244225,864.2131540067494,864.2131540067494,39.2,50.56259569376478,235.8745255898473
2985.0,25,GPS_25_GPS_L1,-16308262.58837786,5733037.975548651,19846352.30272904,-2712912.8363033705,-4270934.493712615,3870474.036356384,23241813.505642336,23240948.483849093,865.0217932425439,865.0217932425439,34.1,22.33693390941553,308.4313388071206
2985.0,2,GPS_2_GPS_L1,-11478817.819514409,-21694415.12584616,10857884.581082176,-2712912.8363033705,-4270934.493712615,3870474.036356384,20719037.641339257,20718172.545703977,865.0956352800131,865.0956352800131,33.7,71.4302655479974,162.87426865254034
2985.0,6,GPS_6_GPS_L1,-1398526.211550919,-19538967.03823449,17966784.07998796,-2712912.8363033705,-4270934.493712615,3870474.036356384,20822641.808309093,20821776.745179452,865.0631296411157,865.0631296411157,36.0,61.24019610422443,68.11118399847082
2986.0,12,GPS_12_GPS_L1,-13596665.106940646,-5649435.6456468,21869808.24515425,-2712924.9181768624,-4270915.937396647,3870493.367873829,21080047.08866352,21079171.07321904,876.0154444798827,876.0154444798827,41.0,51.63579661615773,319.781090763392
2986.0,17,GPS_17_GPS_L1,15109477.225976003,-13912883.10290432,17234921.08888816,-2712924.9181768624,-4270915.937396647,3870493.367873829,24274596.414555557,24273719.890425716,876.5241298414767,876.5241298414767,31.1,16.83831081931977,60.46393683686327
2986.0,19,GPS_19_GPS_L1,7499850.700502985,-14611632.015488638,20568834.288299773,-2712924.9181768624,-4270915.937396647,3870493.367873829,22138300.708396405,22137429.488086086,871.2203103192151,871.2203103192151,39.0,35.215291800138665,51.555204752262505
2986.0,24,GPS_24_GPS_L1,-21775024.780599654,-13240925.069278292,7919567.780165015,-2712924.9181768624,-4270915.937396647,3870493.367873829,21453605.42151104,21452732.193995483,873.2275155559182,873.2275155559182,39.2,50.55782898347287,235.8636072727112
2986.0,25,GPS_25_GPS_L1,-16307582.566644672,5730546.089573134,19847641.4414747,-2712924.9181768624,-4270915.937396647,3870493.367873829,23241210.323433973,23240336.052254725,874.2711792476475,874.2711792476475,33.0,22.3435725459958,308.4342623854362
2986.0,2,GPS_2_GPS_L1,-11477735.701361451,-21693687.99832545,10860639.119348755,-2712924.9181768624,-4270915.937396647,3870493.367873829,20718912.027703524,20718036.39293485,875.6347686722875,875.6347686722875,33.4,71.43751079453492,162.8618811129694
2986.0,6,GPS_6_GPS_L1,-1396910.2805765849,-19537370.44376968,17968655.834947657,-2712924.9181768624,-4270915.937396647,3870493.367873829,20822851.361482754,20821976.67536742,874.6861153356731,874.6861153356731,36.1,61.23557707640219,68.09766782946689
2987.0,12,GPS_12_GPS_L1,-13595611.10434527,-5652060.867906349,21869800.85260457,-2712929.9971149764,-4270895.640401146,3870509.247479877,21079658.555542808,21078777.567820407,880.9877224005759,880.9877224005759,40.9,51.64312866520617,319.7857867684541
2987.0,19,GPS_19_GPS_L1,7502519.0536033185,-14611837.107475324,20567729.641788017,-2712929.9971149764,-4270895.640401146,3870509.247479877,22138804.060537346,22137923.08752958,880.9730077646673,880.9730077646673,39.1,35.20909120789578,51.5602659163373
2987.0,24,GPS_24_GPS_L1,-21775541.15057443,-13241862.53106616,7916689.17014998,-2712929.9971149764,-4270895.640401146,3870509.247479877,21453921.10325272,21453040.87788077,880.2253719493747,880.2253719493747,39.8,50.55304887141399,235.852688499521
2987.0,25,GPS_25_GPS_L1,-16306902.638600264,5728054.009670802,19848930.14625586,-2712929.9971149764,-4270895.640401146,3870509.247479877,23240611.6378826,23239729.35945179,882.2784308120608,882.2784308120608,33.5,22.35021944171444,308.43718130834816
2987.0,2,GPS_2_GPS_L1,-11476653.30153117,-21692960.696703125,10863393.43361586,-2712929.9971149764,-4270895.640401146,3870509.247479877,20718788.812177755,20717905.932383623,882.8797941319644,882.8797941319644,33.9,71.44474528317473,162.84953434022506
2987.0,6,GPS_6_GPS_L1,-1395294.0945288986,-19535773.77426377,17970527.20850203,-2712929.9971149764,-4270895.640401146,3870509.247479877,20823061.21421897,20822179.888633378,881.3255855925381,881.3255855925381,36.5,61.23097529881386,68.0841840861244
2988.0,12,GPS_12_GPS_L1,-13594557.261244033,-5654686.15105639,21869792.98436877,-2712933.16362944,-4270866.613393724,3870509.411169274,21079265.225585848,21078399.1010478,866.1245380491018,866.1245380491018,40.3,51.650456264044045,319.7904887090647
2988.0,17,GPS_17_GPS_L1,15113673.127760995,-13913278.840881402,17230812.55855855,-2712933.16362944,-4270866.613393724,3870509.411169274,24275582.137450665,24274713.296415772,868.8410348929465,868.8410348929465,30.5,16.827576973352446,60.47300172339484
2988.0,19,GPS_19_GPS_L1,7505187.252771315,-14612042.346995208,20566624.545697123,-2712933.16362944,-4270866.613393724,3870509.411169274,22139302.016257104,22138431.76430309,870.2519540153444,870.2519540153444,38.8,35.20287587260737,51.56532443678881
2988.0,24,GPS_24_GPS_L1,-21776057.316365268,-13242799.710287584,7913810.39395454,-2712933.16362944,-4270866.613393724,3870509.411169274,21454225.092931684,21453357.984128077,867.1088036075234,867.1088036075234,39.8,50.54826774054259,235.84176687960576
2988.0,25,GPS_25_GPS_L1,-16306222.80425864,5725561.735802071,19850218.417093728,-2712933.16362944,-4270866.613393724,3870509.411169274,23240006.056947727,23239130.85527653,875.2016711980104,875.2016711980104,33.5,22.35686051986987,308.4400993607862
2988.0,2,GPS_2_GPS_L1,-11475570.619999208,-21692233.22102289,10866147.5238724,-2712933.16362944,-4270866.613393724,3870509.411169274,20718663.198155586,20717789.029553697,874.1686018891633,874.1686018891633,33.5,71.45197622130286,162.8371499948815
2988.0,6,GPS_6_GPS_L1,-1393677.6534321457,-19534177.02978928,17972398.200600423,-2712933.16362944,-4270866.613393724,3870509.411169274,20823273.165345445,20822400.135381103,873.0299643427134,873.0299643427134,35.6,61.22635890132739,68.07070089599479
2989.0,12,GPS_12_GPS_L1,-13593503.577699346,-5657311.494941544,21869784.64044799,-2712952.591474884,-4270865.832754866,3870576.5786770913,21078877.292189896,21077953.22579839,924.066391505301,924.066391505301,40.9,51.65778885567986,319.7951930760511
2989.0,17,GPS_17_GPS_L1,15115770.6870651,-13913476.848217228,17228757.758964177,-2712952.591474884,-4270865.832754866,3870576.5786770913,24276090.58832407,24275179.20394504,911.384379029274,911.384379029274,34.3,16.822211225439546,60.47753157331745
2989.0,19,GPS_19_GPS_L1,7507855.297832068,-14612247.73401446,20565519.00009711,-2712952.591474884,-4270865.832754866,3870576.5786770913,22139806.86750016,22138884.25355597,922.6139441914856,922.6139441914856,39.5,35.19666827882843,51.57038117684532
2989.0,24,GPS_24_GPS_L1,-21776573.27788128,-13243736.606879774,7910931.45188152,-2712952.591474884,-4270865.832754866,3870576.5786770913,21454542.57356809,21453636.31428839,906.2592797018588,906.2592797018588,40.3,50.543493427657616,235.8308516645071
2989.0,25,GPS_25_GPS_L1,-16305543.06367459,5723069.268076871,19851506.2539322,-2712952.591474884,-4270865.832754866,3870576.5786770913,23239400.176517155,23238488.93172747,911.244789686054,911.244789686054,33.5,22.36350959015504,308.44301824230456
2989.0,29,GPS_29_GPS_L1,-26326347.126096897,3600898.9873970454,192147.8360458982,-2712952.591474884,-4270865.832754866,3870576.5786770913,25162166.27376398,25161238.460101943,927.8136620372534,927.8136620372534,26.5,5.75417275724372,254.74822566241667
2989.0,2,GPS_2_GPS_L1,-11474487.656770376,-21691505.5713482,10868901.390032869,-2712952.591474884,-4270865.832754866,3870576.5786770913,20718538.483807743,20717618.969550956,919.514256786555,919.514256786555,34.3,71.45921253195144,162.82475392832288
2989.0,6,GPS_6_GPS_L1,-1392060.957262691,-19532580.2103708,17974268.811248355,-2712952.591474884,-4270865.832754866,3870576.5786770913,20823480.020296875,20822555.43981938,924.5804774947464,924.5804774947464,36.5,61.22174537342413,68.05721807893957
2990.0,12,GPS_12_GPS_L1,-13592450.053719925,-5659936.899540163,21869775.820842963,-2712955.419141321,-4270822.821423367,3870549.072795983,21078489.65831054,21077599.60131743,890.0569931082428,890.0569931082428,40.7,51.66510492999915,319.7999198446358
2990.0,17,GPS_17_GPS_L1,15117867.98537722,-13913674.94774033,17226702.60301159,-2712955.419141321,-4270822.821423367,3870549.072795983,24276590.944525063,24275701.792859305,889.1516657583416,889.1516657583416,36.6,16.816817099709738,60.48204970769577
2990.0,19,GPS_19_GPS_L1,7510523.188765761,-14612453.268510958,20564413.004993927,-2712955.419141321,-4270822.821423367,3870549.072795983,22140313.51722208,22139420.230376456,893.2868456244469,893.2868456244469,38.9,35.190430388036965,51.5754242271979
2990.0,24,GPS_24_GPS_L1,-21777089.035107687,-13244673.22091914,7908052.343807637,-2712955.419141321,-4270822.821423367,3870549.072795983,21454854.357872,21453964.999117974,889.3587540276349,889.3587540276349,40.3,50.538727810921,235.81994583083747
2990.0,25,GPS_25_GPS_L1,-16304863.41688934,5720576.606555167,19852793.65674093,-2712955.419141321,-4270822.821423367,3870549.072795983,23238794.59560316,23237903.68104864,890.9145545214415,890.9145545214415,32.4,22.37014342607541,308.4459423066027
2990.0,2,GPS_2_GPS_L1,-11473404.411844144,-21690777.7477388,10871655.032025564,-2712955.419141321,-4270822.821423367,3870549.072795983,20718416.467316344,20717523.520946447,892.9463698975742,892.9463698975742,34.5,71.46645859190657,162.81229010518288
2990.0,6,GPS_6_GPS_L1,-1390444.0060915612,-19530983.31612715,17976139.04034094,-2712955.419141321,-4270822.821423367,3870549.072795983,20823692.27123666,20822804.88056952,887.3906671404839,887.3906671404839,36.4,61.21710521677512,68.04370698034549
2991.0,12,GPS_12_GPS_L1,-13591396.689332316,-5662562.364786124,21869766.525554605,-2712961.6754713887,-4270800.28765226,3870557.567107929,21078102.324624687,21077212.177135058,890.1474896296859,890.1474896296859,40.1,51.67242016236855,319.80462838049027
2991.0,17,GPS_17_GPS_L1,15119965.022604374,-13913873.139404025,17224647.090787128,-2712961.6754713887,-4270800.28765226,3870557.567107929,24277089.80216463,24276198.953904912,890.848259717226,890.848259717226,34.0,16.81145683825144,60.486580797964905
2991.0,19,GPS_19_GPS_L1,7513190.925568152,-14612658.950464057,20563306.56038685,-2712961.6754713887,-4270800.28765226,3870557.567107929,22140815.070873268,22139921.10586525,893.9650080166757,893.9650080166757,38.0,35.18422645521911,51.580474694813496
2991.0,24,GPS_24_GPS_L1,-21777604.5879882,-13245609.55240566,7905173.06984282,-2712961.6754713887,-4270800.28765226,3870557.567107929,21455165.542992115,21454275.400847025,890.1421450898051,890.1421450898051,40.4,50.53394511661933,235.8090681469447
2991.0,25,GPS_25_GPS_L1,-16304183.8639564,5718083.751341642,19854080.62546649,-2712961.6754713887,-4270800.28765226,3870557.567107929,23238195.3107318,23237300.494642533,894.8160892650485,894.8160892650485,33.3,22.37677657709657,308.44886895465106
2991.0,2,GPS_2_GPS_L1,-11472320.885198306,-21690049.750239905,10874408.449833885,-2712961.6754713887,-4270800.28765226,3870557.567107929,20718292.952263884,20717397.34600727,895.6062566153705,895.6062566153705,34.8,71.47370798706098,162.7999131617128
2991.0,6,GPS_6_GPS_L1,-1388826.7999175992,-19529386.347105306,17978008.887857504,-2712961.6754713887,-4270800.28765226,3870557.567107929,20823906.92091713,20823015.258835874,891.6620812565088,891.6620812565088,35.8,61.21249632145369,68.03021260890719
2992.0,12,GPS_12_GPS_L1,-13590343.484565277,-5665187.890607804,21869756.754583832,-2712971.1829775213,-4270784.57503428,3870573.199989147,21077715.889960684,21076816.58661532,899.3033453635871,899.3033453635871,38.5,51.67972716474058,319.8093490633001
2992.0,17,GPS_17_GPS_L1,15122061.798657814,-13914071.423162002,17222591.222373057,-2712971.1829775213,-4270784.57503428,3870573.199989147,24277593.15633536,24276691.866095718,901.2902396433055,901.2902396433055,25.0,16.806077123320467,60.49110516512661
2992.0,19,GPS_19_GPS_L1,7515858.508112456,-14612864.77984352,20562199.666326065,-2712971.1829775213,-4270784.57503428,3870573.199989147,22141318.422923654,22140414.944254093,903.4786695614457,903.4786695614457,36.9,35.17800250307672,51.585518415188105
2992.0,24,GPS_24_GPS_L1,-21778119.936464343,-13246545.601335851,7902293.630108587,-2712971.1829775213,-4270784.57503428,3870573.199989147,21455482.42381347,21454578.82645327,903.59736020118,903.59736020118,39.2,50.529165733423085,235.7981917764736
2992.0,25,GPS_25_GPS_L1,-16303504.404907994,5715590.7024642965,19855367.160095323,-2712971.1829775213,-4270784.57503428,3870573.199989147,23237599.02342948,23236693.447788082,905.5756413973868,905.5756413973868,32.9,22.38340130667668,308.4517969086892
2992.0,2,GPS_2_GPS_L1,-11471237.07680812,-21689321.57889549,10877161.643446673,-2712971.1829775213,-4270784.57503428,3870573.199989147,20718163.141214475,20717261.75048023,901.390734244138,901.390734244138,33.5,71.48095894159047,162.78748647813066
2992.0,6,GPS_6_GPS_L1,-1387209.3387541529,-19527789.30336656,17979878.353760548,-2712971.1829775213,-4270784.57503428,3870573.199989147,20824123.668789256,20823216.122160196,907.5466290600598,907.5466290600598,32.1,61.20786853100887,68.01670818529209
2993.0,12,GPS_12_GPS_L1,-13589290.43943482,-5667813.476965279,21869746.507931463,-2712984.1409041584,-4270764.515163455,3870599.183356404,21077327.356836557,21076410.72177345,916.6350631080568,916.6350631080568,36.9,51.68704453197569,319.8140358716092
2993.0,17,GPS_17_GPS_L1,15124158.313492823,-13914269.798972126,17220534.99780848,-2712984.1409041584,-4270764.515163455,3870599.183356404,24278100.7076874,24277183.34871834,917.3589690588415,917.3589690588415,27.5,16.800723041869784,60.4956481266872
2993.0,19,GPS_19_GPS_L1,7518525.936378764,-14613070.75662727,20561092.322817493,-2712984.1409041584,-4270764.515163455,3870599.183356404,22141818.477344085,22140904.635812897,913.8415311872959,913.8415311872959,37.4,35.17180838313548,51.59058266383427
2993.0,24,GPS_24_GPS_L1,-21778635.08050552,-13247481.367756788,7899414.024570852,-2712984.1409041584,-4270764.515163455,3870599.183356404,21455795.107627563,21454879.17064893,915.9369786344469,915.9369786344469,39.4,50.52435450195281,235.7873110918979
2993.0,25,GPS_25_GPS_L1,-16302825.039752122,5713097.45986073,19856653.26066016,-2712984.1409041584,-4270764.515163455,3870599.183356404,23236991.643893275,23236075.41205732,916.2318359538913,916.2318359538913,32.1,22.390029520251154,308.45471643562263
2993.0,2,GPS_2_GPS_L1,-11470152.98671683,-21688593.233794235,10879914.612682149,-2712984.1409041584,-4270764.515163455,3870599.183356404,20718040.82506377,20717124.951436073,915.8736276961863,915.8736276961863,32.0,71.48818608025685,162.77514114601178
2993.0,6,GPS_6_GPS_L1,-1385591.622554459,-19526192.18491315,17981747.438081708,-2712984.1409041584,-4270764.515163455,3870599.183356404,20824331.12318224,20823413.489425126,917.6337571144104,917.6337571144104,33.6,61.203266443878086,68.00325899503831
2994.0,12,GPS_12_GPS_L1,-13588237.55399696,-5670439.12371887,21869735.785598733,-2712981.212696607,-4270736.298211982,3870591.602834991,21076945.119284872,21076042.31824949,902.8010353818536,902.8010353818536,35.6,51.69434864141362,319.8187338796041
2994.0,17,GPS_17_GPS_L1,15126254.567242865,-13914468.266809124,17218478.416957673,-2712981.212696607,-4270736.298211982,3870591.602834991,24278586.673913125,24277684.854554098,901.8193590268493,901.8193590268493,26.1,16.795385564471392,60.50018904529447
2994.0,19,GPS_19_GPS_L1,7521193.21022685,-14613276.880784083,20559984.529916912,-2712981.212696607,-4270736.298211982,3870591.602834991,22142323.628167134,22141416.12669577,907.501471363008,907.501471363008,37.9,35.16562676883969,51.59563530462346
2994.0,24,GPS_24_GPS_L1,-21779150.020057347,-13248416.851672536,7896534.253328069,-2712981.212696607,-4270736.298211982,3870591.602834991,21456107.49158011,21455203.455940906,904.0356392040849,904.0356392040849,40.2,50.51955139289161,235.77647468126304
2994.0,25,GPS_25_GPS_L1,-16302145.76856732,5710604.023728116,19857938.927059986,-2712981.212696607,-4270736.298211982,3870591.602834991,23236390.260137048,23235486.27453973,903.9855973161757,903.9855973161757,31.8,22.39665138989401,308.45764791339366
2994.0,2,GPS_2_GPS_L1,-11469068.614886688,-21687864.7149714,10882667.357562227,-2712981.212696607,-4270736.298211982,3870591.602834991,20717917.60946672,20717013.18411305,904.4253536686301,904.4253536686301,30.9,71.49544118823204,162.76281933387662
2994.0,6,GPS_6_GPS_L1,-1383973.65139319,-19524594.9918671,17983616.140712455,-2712981.212696607,-4270736.298211982,3870591.602834991,20824540.37626077,20823638.67701154,901.6992492303252,901.6992492303252,35.8,61.1986766864332,67.98977796192194
2995.0,12,GPS_12_GPS_L1,-13587184.828210868,-5673064.830970344,21869724.587585863,-2712998.412952662,-4270723.874634511,3870637.200552567,21076549.99082788,21075617.123056304,932.86777157709,932.86777157709,34.5,51.70167038159176,319.82339504302286
2995.0,19,GPS_19_GPS_L1,7523860.329692662,-14613483.152296277,20558876.287606984,-2712998.412952662,-4270723.874634511,3870637.200552567,22142822.48351893,22141889.490719244,932.9927996844053,932.9927996844053,37.5,35.15945807030849,51.60071413785453
2995.0,24,GPS_24_GPS_L1,-21779664.75506245,-13249352.053081492,7893654.316495986,-2712998.412952662,-4270723.874634511,3870637.200552567,21456425.27196735,21455493.377765007,931.8942023441195,931.8942023441195,39.7,50.514712364563664,235.7656024767117
2995.0,25,GPS_25_GPS_L1,-16301466.591374977,5708110.394054417,19859224.159301832,-2712998.412952662,-4270723.874634511,3870637.200552567,23235786.778003983,23234855.578105997,931.1998979859054,931.1998979859054,30.3,22.403279098122933,308.4605624811807
2995.0,2,GPS_2_GPS_L1,-11467983.961314024,-21687136.022484552,10885419.878023494,-2712998.412952662,-4270723.874634511,3870637.200552567,20717794.39404024,20716861.733089328,932.6609509140253,932.6609509140253,30.2,71.50265252805407,162.75053633143122
2995.0,6,GPS_6_GPS_L1,-1382355.4252642635,-19522997.72427056,17985484.46163774,-2712998.412952662,-4270723.874634511,3870637.200552567,20824747.530962475,20823817.650679223,929.8802832514048,929.8802832514048,36.0,61.194095256289984,67.97637297072211
2996.0,12,GPS_12_GPS_L1,-13586132.262193644,-5675690.598427584,21869712.913894776,-2713003.2680425188,-4270706.156572211,3870651.836443237,21076167.75347812,21075225.148859892,942.604618228972,942.604618228972,31.4,51.70899008478536,319.82806487735127
2996.0,17,GPS_17_GPS_L1,15130446.290577546,-13914865.478325924,17214364.187271476,-2713003.2680425188,-4270706.156572211,3870651.836443237,24279597.27996341,24278656.480045054,940.7999183572829,940.7999183572829,22.5,16.7847230816462,60.50930145431291
2996.0,19,GPS_19_GPS_L1,7526527.294636326,-14613689.571132427,20557767.595943514,-2713003.2680425188,-4270706.156572211,3870651.836443237,22143323.43744947,22142382.988939207,940.4485102631152,940.4485102631152,35.2,35.153288301179195,51.605786975070686
2996.0,24,GPS_24_GPS_L1,-21780179.285482507,-13250286.972016657,7890774.214083771,-2713003.2680425188,-4270706.156572211,3870651.836443237,21456743.052386213,21455802.404765543,940.6476206704974,940.6476206704974,37.2,50.50988146878686,235.7547415199735
2996.0,25,GPS_25_GPS_L1,-16300787.50823193,5705616.570956909,19860508.95732589,-2713003.2680425188,-4270706.156572211,3870651.836443237,23235188.69216668,23234251.149283797,937.5428828820586,937.5428828820586,30.9,22.409907959695573,308.46348021966
2996.0,2,GPS_2_GPS_L1,-11466899.02598841,-21686407.15638701,10888172.17401908,-2713003.2680425188,-4270706.156572211,3870651.836443237,20717670.279268112,20716730.532210525,939.7470575869083,939.7470575869083,29.8,71.50987316572348,162.7382304259399
2996.0,6,GPS_6_GPS_L1,-1380736.9442100264,-19521400.3822136,17987352.40078641,-2713003.2680425188,-4270706.156572211,3870651.836443237,20824957.68362026,20824020.81119198,936.8724282793701,936.8724282793701,34.5,61.18951035560426,67.96295724629319
2997.0,12,GPS_12_GPS_L1,-13585079.855857093,-5678316.426310533,21869700.76452514,-2713003.4922363814,-4270678.795433384,3870664.164736521,21075765.7296068,21074838.236076497,927.4935303032398,927.4935303032398,29.4,51.716320726086224,319.832711087464
2997.0,17,GPS_17_GPS_L1,15132541.760368252,-13915064.221949458,17212306.5382242,-2713003.4922363814,-4270678.795433384,3870664.164736521,24280079.04907677,24279149.01391722,930.0351595506072,930.0351595506072,24.5,16.77940607474901,60.51386789905631
2997.0,19,GPS_19_GPS_L1,7529194.105082895,-14613896.137274124,20556658.454913583,-2713003.4922363814,-4270678.795433384,3870664.164736521,22143816.296764296,22142880.617817305,935.6789469905198,935.6789469905198,30.2,35.14713599274499,51.61087524702128
2997.0,24,GPS_24_GPS_L1,-21780693.61128125,-13251221.60851479,7887893.94608904,-2713003.4922363814,-4270678.795433384,3870664.164736521,21457054.23715172,21456120.124796446,934.112355273217,934.112355273217,35.2,50.50502929707772,235.74386955397293
2997.0,25,GPS_25_GPS_L1,-16300108.519151488,5703122.55439338,19861793.3211546,-2713003.4922363814,-4270678.795433384,3870664.164736521,23234584.3104684,23233646.895730175,937.414738226682,937.414738226682,32.3,22.416542330507763,308.4663896688114
2997.0,2,GPS_2_GPS_L1,-11465813.80889124,-21685678.11672605,10890924.24552408,-2713003.4922363814,-4270678.795433384,3870664.164736521,20717541.96718242,20716610.277790695,931.6893917247653,931.6893917247653,28.6,71.51707261685894,162.7259636175872
2997.0,6,GPS_6_GPS_L1,-1379118.2082487196,-19519802.965762336,17989219.958115418,-2713003.4922363814,-4270678.795433384,3870664.164736521,20825171.433568187,20824232.41331364,939.0202545486391,939.0202545486391,35.0,61.184938484664364,67.94958633218468
2998.0,12,GPS_12_GPS_L1,-13584027.609405516,-5680942.314109294,21869688.13948,-2713004.220447489,-4270661.856118337,3870666.129369662,21075394.58444581,21074459.276904356,935.3075414560735,935.3075414560735,29.2,51.723639053299664,319.8373508839006
2998.0,17,GPS_17_GPS_L1,15134636.968620514,-13915263.0574053,17210248.533316504,-2713004.220447489,-4270661.856118337,3870666.129369662,24280577.306862287,24279643.47055514,933.8363071456552,933.8363071456552,26.9,16.77410866430627,60.51844138062369
2998.0,19,GPS_19_GPS_L1,7531860.760852508,-14614102.850686831,20555548.86458968,-2713004.220447489,-4270661.856118337,3870666.129369662,22144313.952845607,22143381.44866836,932.5041772462428,932.5041772462428,25.1,35.1410021025069,51.61596309389708
2998.0,24,GPS_24_GPS_L1,-21781207.732393093,-13252155.962559331,7885013.512673646,-2713004.220447489,-4270661.856118337,3870666.129369662,21457369.31930641,21456435.08299663,934.2363097816706,934.2363097816706,36.2,50.50016410472176,235.7330337103928
2998.0,25,GPS_25_GPS_L1,-16299429.624197148,5700628.344506357,19863077.250715338,-2713004.220447489,-4270661.856118337,3870666.129369662,23233984.12595168,23233053.974690218,930.1512614637613,930.1512614637613,30.8,22.423165288588105,308.4693058130477
2998.0,2,GPS_2_GPS_L1,-11464728.31003806,-21684948.903572544,10893676.09242557,-2713004.220447489,-4270661.856118337,3870666.129369662,20717415.75373128,20716484.66445584,931.0892754420638,931.0892754420638,29.8,71.52428300481265,162.7137606279735
2998.0,6,GPS_6_GPS_L1,-1377499.2173192129,-19518205.474904586,17991087.133673213,-2713004.220447489,-4270661.856118337,3870666.129369662,20825374.69086721,20824443.554605413,931.1362617984414,931.1362617984414,37.8,61.18038626933998,67.93621163574726
2999.0,12,GPS_12_GPS_L1,-13582975.522686563,-5683568.262203892,21869675.03875821,-2713008.240302476,-4270645.190815555,3870692.136634558,21075003.35338189,21074058.124545008,945.2288368828595,945.2288368828595,24.4,51.73095329005863,319.8420086095246
2999.0,19,GPS_19_GPS_L1,7534527.261930264,-14614309.711348988,20554438.82497552,-2713008.240302476,-4270645.190815555,3870692.136634558,22144810.709741287,22143865.587191198,945.1225500889122,945.1225500889122,38.7,35.13485282547439,51.62104037393223
2999.0,24,GPS_24_GPS_L1,-21781721.64876881,-13253090.03416393,7882132.913907237,-2713008.240302476,-4270645.190815555,3870692.136634558,21457689.198332258,21456742.612232305,946.5860999524593,946.5860999524593,34.8,50.49531397887435,235.7222030131092
2999.0,25,GPS_25_GPS_L1,-16298750.823409429,5698133.941353262,19864360.74597918,-2713008.240302476,-4270645.190815555,3870692.136634558,23233388.43851356,23232442.715004068,945.72350949049,945.72350949049,23.6,22.42978775252993,308.4722252708337
2999.0,2,GPS_2_GPS_L1,-11463642.52942831,-21684219.516986378,10896427.714651931,-2713008.240302476,-4270645.190815555,3870692.136634558,20717293.437774032,20716349.38128143,944.05649260059,944.05649260059,31.1,71.53150367801199,162.70149647592294
2999.0,6,GPS_6_GPS_L1,-1375879.9715366233,-19516607.90980232,17992953.927304674,-2713008.240302476,-4270645.190815555,3870692.136634558,20825586.04275434,20824638.5159524,947.5268019400537,947.5268019400537,38.4,61.1758171483792,67.9228169815083
3000.0,12,GPS_12_GPS_L1,-13581923.59569309,-5686194.270612159,21869661.462360244,-2713019.2694500787,-4270616.354306314,3870739.737147053,21074582.44255784,21073635.788835973,946.6537218689919,946.6537218689919,20.8,51.738283990532345,319.8466318710993
3000.0,17,GPS_17_GPS_L1,15138826.60077294,-13915661.003687313,17206131.455641996,-2713019.2694500787,-4270616.354306314,3870739.737147053,24281558.83288663,24280608.714537106,950.1183495223522,950.1183495223522,21.4,16.76349289166465,60.52758522975632
3000.0,19,GPS_19_GPS_L1,7537193.608272345,-14614516.71923656,20553328.336087044,-2713019.2694500787,-4270616.354306314,3870739.737147053,22145304.168613147,22144342.41876948,961.7498436681926,961.7498436681926,36.2,35.12871580479732,51.626142077285
3000.0,24,GPS_24_GPS_L1,-21782235.360383056,-13254023.823384704,7879252.149726983,-2713019.2694500787,-4270616.354306314,3870739.737147053,21458000.98265503,21457045.086404555,955.896250475198,955.896250475198,35.0,50.490430194314186,235.7113394425252
3000.0,25,GPS_25_GPS_L1,-16298072.116767582,5695639.344767477,19865643.80703269,-2713019.2694500787,-4270616.354306314,3870739.737147053,23232770.566126756,23231807.285025723,963.2811010330915,963.2811010330915,26.2,22.436415693901697,308.47512894729084
3000.0,2,GPS_2_GPS_L1,-11462556.467038916,-21683489.957011987,10899179.112189287,-2713019.2694500787,-4270616.354306314,3870739.737147053,20717170.52192528,20716214.140726555,956.3811987265944,956.3811987265944,32.8,71.53868359726401,162.68926863478572
3000.0,6,GPS_6_GPS_L1,-1374260.4708366897,-19515010.270440184,17994820.339061964,-2713019.2694500787,-4270616.354306314,3870739.737147053,20825790.798900586,20824828.302785914,962.4961146712303,962.4961146712303,37.4,61.17125591959412,67.909493417369
3001.0,12,GPS_12_GPS_L1,-13580871.828757629,-5688820.338503664,21869647.41029109,-2713021.015961851,-4270604.986726057,3870754.401230468,21074219.09210212,21073245.256125476,973.8359766453505,973.8359766453505,29.8,51.74561387647124,319.8512349334111
