t,satellite_id,Svid,residual_m,abs_residual_m,cn0_db_hz,elevation_deg
2690.0,GPS_24_GPS_L1,24,-3.6855072490870953,3.6855072490870953,39.7,51.91524227873061
2690.0,GPS_25_GPS_L1,25,2.424844067543745,2.424844067543745,28.0,20.39225581517717
2690.0,GPS_2_GPS_L1,2,4.82892394810915,4.82892394810915,32.0,69.25929319667178
2690.0,GPS_6_GPS_L1,6,-2.2727863639593124,2.2727863639593124,39.3,62.50365350932443
2691.0,GPS_12_GPS_L1,12,-0.5125792548060417,0.5125792548060417,38.9,49.48725923132004
2691.0,GPS_17_GPS_L1,17,-2.4977330304682255,2.4977330304682255,37.1,18.42597955630789
2691.0,GPS_19_GPS_L1,19,0.004408236593008041,0.004408236593008041,41.5,37.05357566600687
2691.0,GPS_24_GPS_L1,24,-2.299442946910858,2.299442946910858,41.4,51.9108231113326
2691.0,GPS_25_GPS_L1,25,1.7464978247880936,1.7464978247880936,32.6,20.39875250253108
2691.0,GPS_28_GPS_L1,28,1.01977951079607,1.01977951079607,15.3,5.830180448240819
2691.0,GPS_2_GPS_L1,2,0.4517247825860977,0.4517247825860977,32.3,69.26678596656538
2691.0,GPS_6_GPS_L1,6,2.0873448699712753,2.0873448699712753,40.3,62.49975287646716
2692.0,GPS_12_GPS_L1,12,-1.937629360705614,1.937629360705614,37.1,49.49446498567696
2692.0,GPS_17_GPS_L1,17,-3.5516637712717056,3.5516637712717056,28.3,18.420616531106063
2692.0,GPS_19_GPS_L1,19,2.8718653209507465,2.8718653209507465,40.5,37.04735432316306
2692.0,GPS_24_GPS_L1,24,-1.7443053871393204,1.7443053871393204,40.1,51.90639842925736
2692.0,GPS_25_GPS_L1,25,2.1134605817496777,2.1134605817496777,30.5,20.405260769238176
2692.0,GPS_28_GPS_L1,28,0.6920697949826717,0.6920697949826717,18.4,5.824712829710325
2692.0,GPS_2_GPS_L1,2,1.0489961244165897,1.0489961244165897,31.1,69.27426020365759
2692.0,GPS_6_GPS_L1,6,0.507206704467535,0.507206704467535,38.8,62.49584838154631
2693.0,GPS_12_GPS_L1,12,-4.630907665938139,4.630907665938139,36.9,49.50165932849411
2693.0,GPS_17_GPS_L1,17,0.4506929740309715,0.4506929740309715,33.5,18.415263740596068
2693.0,GPS_19_GPS_L1,19,1.7795824445784092,1.7795824445784092,40.5,37.0411416451794
2693.0,GPS_24_GPS_L1,24,0.14531133323907852,0.14531133323907852,40.0,51.90196616580964
2693.0,GPS_25_GPS_L1,25,2.3410202153027058,2.3410202153027058,30.0,20.4117591286936
2693.0,GPS_28_GPS_L1,28,-1.712270937860012,1.712270937860012,20.7,5.819260611221362
2693.0,GPS_2_GPS_L1,2,2.2153254598379135,2.2153254598379135,31.3,69.28174531561027
2693.0,GPS_6_GPS_L1,6,-0.5887538120150566,0.5887538120150566,39.3,62.49195439005213
2694.0,GPS_12_GPS_L1,12,0.10061876848340034,0.10061876848340034,37.4,49.50885975683499
2694.0,GPS_17_GPS_L1,17,-2.8570008277893066,2.8570008277893066,34.1,18.40990945774116
2694.0,GPS_19_GPS_L1,19,-0.243001326918602,0.243001326918602,40.4,37.03492766706304
2694.0,GPS_24_GPS_L1,24,-2.3306932635605335,2.3306932635605335,40.1,51.89753791879599
2694.0,GPS_25_GPS_L1,25,1.5073896758258343,1.5073896758258343,30.6,20.41826407930697
2694.0,GPS_28_GPS_L1,28,1.403290405869484,1.403290405869484,17.7,5.8138058610511685
2694.0,GPS_2_GPS_L1,2,-0.15830815955996513,0.15830815955996513,31.8,69.28922832298214
2694.0,GPS_6_GPS_L1,6,2.577704731374979,2.577704731374979,39.7,62.48805421060475
2695.0,GPS_12_GPS_L1,12,-1.1043205931782722,1.1043205931782722,37.5,49.51606116624552
2695.0,GPS_17_GPS_L1,17,-0.9569557681679726,0.9569557681679726,37.2,18.404552609142296
2695.0,GPS_19_GPS_L1,19,2.0724102295935154,2.0724102295935154,40.3,37.02871200635379
2695.0,GPS_24_GPS_L1,24,3.154134511947632,3.154134511947632,40.1,51.89310499301155
2695.0,GPS_25_GPS_L1,25,-0.7240101471543312,0.7240101471543312,32.7,20.424768591549523
2695.0,GPS_2_GPS_L1,2,-3.5034588426351547,3.5034588426351547,31.7,69.29670556812638
2695.0,GPS_6_GPS_L1,6,1.062200602144003,1.062200602144003,39.6,62.484149700570654
2696.0,GPS_12_GPS_L1,12,3.4983525909483433,3.4983525909483433,37.6,49.52325769124735
2696.0,GPS_17_GPS_L1,17,-6.602317690849304,6.602317690849304,36.7,18.39919655103589
2696.0,GPS_19_GPS_L1,19,5.64726784452796,5.64726784452796,40.3,37.02249623748146
2696.0,GPS_24_GPS_L1,24,-6.101327437907457,6.101327437907457,39.9,51.88867124891332
2696.0,GPS_25_GPS_L1,25,-5.560580361634493,5.560580361634493,30.9,20.43126934163606
2696.0,GPS_29_GPS_L1,29,6.389806512743235,6.389806512743235,25.5,4.276136225240952
2696.0,GPS_2_GPS_L1,2,-2.721809398382902,2.721809398382902,31.1,69.30418849066842
2696.0,GPS_6_GPS_L1,6,5.4506079368293285,5.4506079368293285,39.0,62.48024453098569
2697.0,GPS_12_GPS_L1,12,0.5048455037176609,0.5048455037176609,37.9,49.53046692725239
2697.0,GPS_17_GPS_L1,17,-0.45207731798291206,0.45207731798291206,38.0,18.39385807401074
2697.0,GPS_19_GPS_L1,19,2.0214620158076286,2.0214620158076286,40.5,37.01630056849317
2697.0,GPS_24_GPS_L1,24,0.508151464164257,0.508151464164257,40.3,51.884223867547504
2697.0,GPS_25_GPS_L1,25,-0.7647152803838253,0.7647152803838253,30.8,20.43777978759609
2697.0,GPS_2_GPS_L1,2,0.42639389634132385,0.42639389634132385,31.5,69.31165575819803
2697.0,GPS_6_GPS_L1,6,-2.2440603114664555,2.2440603114664555,39.6,62.47635171706995
2698.0,GPS_12_GPS_L1,12,0.7706544548273087,0.7706544548273087,38.1,49.5376699349248
2698.0,GPS_17_GPS_L1,17,1.1117606088519096,1.1117606088519096,38.3,18.38848697252935
2698.0,GPS_19_GPS_L1,19,-1.4329810552299023,1.4329810552299023,40.8,37.01007036106438
2698.0,GPS_24_GPS_L1,24,1.8791854083538055,1.8791854083538055,41.0,51.87979727064219
2698.0,GPS_25_GPS_L1,25,-1.1880047917366028,1.1880047917366028,29.7,20.444286933055352
2698.0,GPS_2_GPS_L1,2,-2.591567002236843,2.591567002236843,32.0,69.31913306356896
2698.0,GPS_6_GPS_L1,6,1.4509523771703243,1.4509523771703243,40.5,62.47242502851482
2699.0,GPS_12_GPS_L1,12,-0.4992053546011448,0.4992053546011448,38.3,49.54487790529762
2699.0,GPS_17_GPS_L1,17,-0.5905716829001904,0.5905716829001904,37.4,18.38313291197356
2699.0,GPS_19_GPS_L1,19,0.707138828933239,0.707138828933239,40.8,37.003858225719576
2699.0,GPS_24_GPS_L1,24,-0.7874724715948105,0.7874724715948105,40.9,51.87535918344746
2699.0,GPS_25_GPS_L1,25,0.6126546151936054,0.6126546151936054,32.5,20.4507977971672
2699.0,GPS_2_GPS_L1,2,1.0559633113443851,1.0559633113443851,32.0,69.3266043806327
2699.0,GPS_6_GPS_L1,6,-0.4985072463750839,0.4985072463750839,40.0,62.4685116797393
2700.0,GPS_12_GPS_L1,12,1.0514437668025494,1.0514437668025494,38.0,49.55207195167881
2700.0,GPS_17_GPS_L1,17,0.28703974932432175,0.28703974932432175,37.7,18.377769063094583
2700.0,GPS_19_GPS_L1,19,0.7618792094290257,0.7618792094290257,40.7,36.99763408552434
2700.0,GPS_24_GPS_L1,24,0.5726430229842663,0.5726430229842663,40.2,51.87092510700358
2700.0,GPS_25_GPS_L1,25,-1.0573518872261047,1.0573518872261047,31.9,20.45729718135081
2700.0,GPS_2_GPS_L1,2,0.053446173667907715,0.053446173667907715,31.6,69.33408960906371
2700.0,GPS_6_GPS_L1,6,-1.6691000387072563,1.6691000387072563,39.6,62.4645895654433
2701.0,GPS_12_GPS_L1,12,-0.848930861800909,0.848930861800909,37.5,49.55928121731592
2701.0,GPS_17_GPS_L1,17,-4.828734576702118,4.828734576702118,36.5,18.372432707341595
2701.0,GPS_19_GPS_L1,19,5.123532947152853,5.123532947152853,41.1,36.99144058739648
2701.0,GPS_24_GPS_L1,24,-6.282338339835405,6.282338339835405,40.6,51.86647094526622
2701.0,GPS_25_GPS_L1,25,-4.6793153658509254,4.6793153658509254,30.4,20.46380789373405
2701.0,GPS_28_GPS_L1,28,-2.58818344399333,2.58818344399333,22.1,5.775596082449247
2701.0,GPS_29_GPS_L1,29,7.958315558731556,7.958315558731556,26.4,4.3010515925674815
2701.0,GPS_2_GPS_L1,2,-2.509135589003563,2.509135589003563,31.4,69.34155571331434
2701.0,GPS_6_GPS_L1,6,8.654789686203003,8.654789686203003,39.7,62.46068919347418
2702.0,GPS_12_GPS_L1,12,6.949166394770145,6.949166394770145,36.7,49.56648581811908
2702.0,GPS_17_GPS_L1,17,-9.323507342487574,9.323507342487574,37.0,18.36706829207436
2702.0,GPS_19_GPS_L1,19,2.006442029029131,2.006442029029131,41.0,36.98521771753816
2702.0,GPS_24_GPS_L1,24,-6.519465636461973,6.519465636461973,40.4,51.86203303656578
2702.0,GPS_25_GPS_L1,25,-0.014414828270673752,0.014414828270673752,30.9,20.470315938519704
2702.0,GPS_28_GPS_L1,28,5.760232701897621,5.760232701897621,29.0,5.770128479241642
2702.0,GPS_2_GPS_L1,2,-0.34966155886650085,0.34966155886650085,31.2,69.34902832327595
2702.0,GPS_6_GPS_L1,6,1.491208240389824,1.491208240389824,39.7,62.45675943601914
2703.0,GPS_12_GPS_L1,12,4.013134598731995,4.013134598731995,36.0,49.57368626836213
2703.0,GPS_17_GPS_L1,17,-5.245299965143204,5.245299965143204,35.3,18.361718491034782
2703.0,GPS_19_GPS_L1,19,1.6069182194769382,1.6069182194769382,40.3,36.979008715263646
2703.0,GPS_24_GPS_L1,24,-1.4567093513906002,1.4567093513906002,40.7,51.857587261149895
2703.0,GPS_25_GPS_L1,25,-1.0201214775443077,1.0201214775443077,31.3,20.476820733744745
2703.0,GPS_28_GPS_L1,28,3.296951472759247,3.296951472759247,28.4,5.764675888987205
2703.0,GPS_2_GPS_L1,2,-2.815555650740862,2.815555650740862,31.6,69.3565064051206
2703.0,GPS_6_GPS_L1,6,1.620682131499052,1.620682131499052,39.4,62.45284237491409
2704.0,GPS_12_GPS_L1,12,3.341573003679514,3.341573003679514,36.4,49.58088886158171
2704.0,GPS_17_GPS_L1,17,-4.32206753641367,4.32206753641367,34.7,18.356342766579044
2704.0,GPS_19_GPS_L1,19,-2.5273449532687664,2.5273449532687664,40.7,36.97277361994943
2704.0,GPS_24_GPS_L1,24,-5.483032468706369,5.483032468706369,40.7,51.85315604333736
2704.0,GPS_25_GPS_L1,25,1.4927161931991577,1.4927161931991577,31.3,20.4833284104622
2704.0,GPS_28_GPS_L1,28,3.2272624485194683,3.2272624485194683,24.6,5.75920301904111
2704.0,GPS_2_GPS_L1,2,0.3331129588186741,0.3331129588186741,32.7,69.36398354958156
2704.0,GPS_6_GPS_L1,6,3.937780350446701,3.937780350446701,39.2,62.4488965106528
2705.0,GPS_12_GPS_L1,12,2.9592883996665478,2.9592883996665478,36.5,49.58808310188786
2705.0,GPS_17_GPS_L1,17,-1.0858924612402916,1.0858924612402916,34.7,18.3509853997254
2705.0,GPS_19_GPS_L1,19,7.415193077176809,7.415193077176809,40.1,36.966555597786105
2705.0,GPS_24_GPS_L1,24,-12.657136041671038,12.657136041671038,41.1,51.84871447489819
2705.0,GPS_25_GPS_L1,25,-12.90696682780981,12.90696682780981,33.5,20.489829090810247
2705.0,GPS_28_GPS_L1,28,-7.6081051751971245,7.6081051751971245,27.8,5.753750649789091
2705.0,GPS_29_GPS_L1,29,15.321996249258518,15.321996249258518,24.7,4.321001994591884
2705.0,GPS_2_GPS_L1,2,2.406936354935169,2.406936354935169,32.0,69.37147004243366
2705.0,GPS_6_GPS_L1,6,6.15468642860651,6.15468642860651,39.4,62.44496810139035
2706.0,GPS_12_GPS_L1,12,0.4210129380226135,0.4210129380226135,37.5,49.59529373092146
2706.0,GPS_17_GPS_L1,17,-1.1520480886101723,1.1520480886101723,36.6,18.34561216964099
2706.0,GPS_19_GPS_L1,19,-0.30763546749949455,0.30763546749949455,40.1,36.96032319745368
2706.0,GPS_24_GPS_L1,24,-4.887060161679983,4.887060161679983,41.2,51.84428577298648
2706.0,GPS_25_GPS_L1,25,-1.5659220330417156,1.5659220330417156,34.0,20.49634562093077
2706.0,GPS_28_GPS_L1,28,-1.1073705963790417,1.1073705963790417,24.3,5.748278246495616
2706.0,GPS_29_GPS_L1,29,3.6010465137660503,3.6010465137660503,27.7,4.3260026277145815
2706.0,GPS_2_GPS_L1,2,0.5373095013201237,0.5373095013201237,31.2,69.37894475738058
2706.0,GPS_6_GPS_L1,6,4.46066739782691,4.46066739782691,39.0,62.44101674444557
2707.0,GPS_12_GPS_L1,12,-2.3465618677437305,2.3465618677437305,37.2,49.602501121383135
2707.0,GPS_17_GPS_L1,17,-1.3773068003356457,1.3773068003356457,35.6,18.340244768617765
2707.0,GPS_19_GPS_L1,19,9.327302433550358,9.327302433550358,40.9,36.954095520947824
2707.0,GPS_24_GPS_L1,24,-9.574271399527788,9.574271399527788,40.9,51.8398566929639
2707.0,GPS_25_GPS_L1,25,-9.574682384729385,9.574682384729385,33.7,20.5028606255932
2707.0,GPS_28_GPS_L1,28,-10.002382420003414,10.002382420003414,26.5,5.742815091624632
2707.0,GPS_29_GPS_L1,29,13.399791818112135,13.399791818112135,29.3,4.331004581655241
2707.0,GPS_2_GPS_L1,2,0.24337737262248993,0.24337737262248993,31.0,69.38642649290162
2707.0,GPS_5_GPS_L1,5,1.7979419641196728,1.7979419641196728,23.9,2.2065830890775544
2707.0,GPS_6_GPS_L1,6,8.106791291385889,8.106791291385889,38.6,62.43706871087965
2708.0,GPS_12_GPS_L1,12,0.004719574004411697,0.004719574004411697,37.8,49.609708469883
2708.0,GPS_17_GPS_L1,17,-1.5076555386185646,1.5076555386185646,35.5,18.334864160365967
2708.0,GPS_19_GPS_L1,19,5.375808347016573,5.375808347016573,41.5,36.94785505228097
2708.0,GPS_24_GPS_L1,24,-6.347459014505148,6.347459014505148,41.5,51.83543011400735
2708.0,GPS_25_GPS_L1,25,-5.015000306069851,5.015000306069851,34.8,20.50937492602464
2708.0,GPS_28_GPS_L1,28,-6.534400101751089,6.534400101751089,24.7,5.737339851799793
2708.0,GPS_29_GPS_L1,29,6.56165736913681,6.56165736913681,26.2,4.336007908105247
2708.0,GPS_2_GPS_L1,2,-0.45499543473124504,0.45499543473124504,31.3,69.39390472574341
2708.0,GPS_5_GPS_L1,5,2.887723308056593,2.887723308056593,26.4,2.2113809767053056
2708.0,GPS_6_GPS_L1,6,5.029601793736219,5.029601793736219,38.8,62.43310586620421
2709.0,GPS_12_GPS_L1,12,1.1570110395550728,1.1570110395550728,37.9,49.616913612566336
2709.0,GPS_17_GPS_L1,17,-1.8588413298130035,1.8588413298130035,33.9,18.329476623843657
2709.0,GPS_19_GPS_L1,19,4.635341260582209,4.635341260582209,42.3,36.94160688668733
2709.0,GPS_24_GPS_L1,24,-9.632327914237976,9.632327914237976,41.8,51.83100831695229
2709.0,GPS_25_GPS_L1,25,-3.58127299323678,3.58127299323678,34.7,20.51588826962025
2709.0,GPS_28_GPS_L1,28,-10.091011017560959,10.091011017560959,21.5,5.731862265827104
2709.0,GPS_29_GPS_L1,29,5.211682625114918,5.211682625114918,28.3,4.34101529887897
2709.0,GPS_2_GPS_L1,2,-0.7668874338269234,0.7668874338269234,31.8,69.40138711548605
2709.0,GPS_5_GPS_L1,5,7.259895376861095,7.259895376861095,27.8,2.216182228139937
2709.0,GPS_6_GPS_L1,6,7.666410382837057,7.666410382837057,38.9,62.429133853926594
2710.0,GPS_12_GPS_L1,12,5.310462191700935,5.310462191700935,39.1,49.62411399017642
2710.0,GPS_17_GPS_L1,17,-1.7807797826826572,1.7807797826826572,34.5,18.3240917967262
2710.0,GPS_19_GPS_L1,19,4.279900539666414,4.279900539666414,41.7,36.93535939070459
2710.0,GPS_24_GPS_L1,24,-4.675970397889614,4.675970397889614,41.8,51.82659211727263
2710.0,GPS_25_GPS_L1,25,-5.792113300412893,5.792113300412893,34.5,20.52240011668325
2710.0,GPS_28_GPS_L1,28,-9.278805423527956,9.278805423527956,25.4,5.726395136562086
2710.0,GPS_29_GPS_L1,29,2.7219122499227524,2.7219122499227524,32.7,4.346028592914119
2710.0,GPS_2_GPS_L1,2,-6.8794243559241295,6.8794243559241295,30.9,69.40888208767095
2710.0,GPS_5_GPS_L1,5,8.798527251929045,8.798527251929045,29.5,2.220997925408724
2710.0,GPS_6_GPS_L1,6,7.296291001141071,7.296291001141071,38.2,62.4251616477854
2711.0,GPS_12_GPS_L1,12,4.494167383760214,4.494167383760214,39.7,49.63131653374418
2711.0,GPS_17_GPS_L1,17,-5.869573168456554,5.869573168456554,34.1,18.31869497737021
2711.0,GPS_19_GPS_L1,19,1.2009356021881104,1.2009356021881104,40.9,36.929100228850565
2711.0,GPS_24_GPS_L1,24,-4.69645718485117,4.69645718485117,42.1,51.82218050113628
2711.0,GPS_25_GPS_L1,25,-3.7116830721497536,3.7116830721497536,35.1,20.528913913529912
2711.0,GPS_28_GPS_L1,28,1.933342307806015,1.933342307806015,23.1,5.720916992039018
2711.0,GPS_29_GPS_L1,29,3.963482655584812,3.963482655584812,32.6,4.351045819217017
2711.0,GPS_2_GPS_L1,2,-4.423259619623423,4.423259619623423,31.3,69.41637390548546
2711.0,GPS_5_GPS_L1,5,-0.04583684727549553,0.04583684727549553,29.8,2.225808931444276
2711.0,GPS_6_GPS_L1,6,7.154881943017244,7.154881943017244,37.4,62.42117479675039
2712.0,GPS_12_GPS_L1,12,3.484480895102024,3.484480895102024,38.9,49.63853305687207
2712.0,GPS_17_GPS_L1,17,-5.1342388689517975,5.1342388689517975,34.0,18.313318164899204
2712.0,GPS_19_GPS_L1,19,4.267909605056047,4.267909605056047,39.7,36.92286321607825
2712.0,GPS_24_GPS_L1,24,-5.138859689235687,5.138859689235687,41.5,51.81775762271205
2712.0,GPS_25_GPS_L1,25,-5.735429264605045,5.735429264605045,34.4,20.53543953689444
2712.0,GPS_29_GPS_L1,29,6.161682616919279,6.161682616919279,32.2,4.356060452308061
2712.0,GPS_2_GPS_L1,2,-2.8544622100889683,2.8544622100889683,31.4,69.42385232238325
2712.0,GPS_5_GPS_L1,5,-0.3109170086681843,0.3109170086681843,29.0,2.230615784697949
2712.0,GPS_6_GPS_L1,6,5.259833920747042,5.259833920747042,35.7,62.41720179508699
2713.0,GPS_12_GPS_L1,12,4.130259960889816,4.130259960889816,39.8,49.64575173543326
2713.0,GPS_17_GPS_L1,17,-4.788511846214533,4.788511846214533,33.4,18.307928344353023
2713.0,GPS_19_GPS_L1,19,4.22047271952033,4.22047271952033,39.3,36.91661293969365
2713.0,GPS_24_GPS_L1,24,-5.492776591330767,5.492776591330767,41.7,51.81334347572049
2713.0,GPS_25_GPS_L1,25,-1.7784999310970306,1.7784999310970306,35.4,20.54196818526239
2713.0,GPS_28_GPS_L1,28,-5.288578823208809,5.288578823208809,18.2,5.7099639661605455
2713.0,GPS_29_GPS_L1,29,0.6286219097673893,0.6286219097673893,30.3,4.36108262708426
2713.0,GPS_2_GPS_L1,2,-4.156025722622871,4.156025722622871,31.8,69.43133099322532
2713.0,GPS_5_GPS_L1,5,7.0441776141524315,7.0441776141524315,27.1,2.235421521117824
2713.0,GPS_6_GPS_L1,6,5.4808606915175915,5.4808606915175915,34.0,62.41321249436976
2714.0,GPS_12_GPS_L1,12,4.731143683195114,4.731143683195114,40.9,49.65297530321198
2714.0,GPS_17_GPS_L1,17,-3.842546474188566,3.842546474188566,33.4,18.30254081469829
2714.0,GPS_19_GPS_L1,19,2.4742247350513935,2.4742247350513935,38.7,36.91036559822201
2714.0,GPS_24_GPS_L1,24,-3.791254445910454,3.791254445910454,42.0,51.8089274876488
2714.0,GPS_25_GPS_L1,25,-0.35390225797891617,0.35390225797891617,35.9,20.54850123284062
2714.0,GPS_28_GPS_L1,28,-3.1340362206101418,3.1340362206101418,20.8,5.704481559622563
2714.0,GPS_29_GPS_L1,29,-1.606735683977604,1.606735683977604,32.7,4.366105885328209
2714.0,GPS_2_GPS_L1,2,-2.852103676646948,2.852103676646948,32.4,69.43880514369397
2714.0,GPS_5_GPS_L1,5,6.019400682300329,6.019400682300329,29.3,2.2402255754320004
2714.0,GPS_6_GPS_L1,6,2.3558096326887608,2.3558096326887608,34.4,62.4092217573421
2715.0,GPS_12_GPS_L1,12,4.531871013343334,4.531871013343334,41.9,49.66019920594992
2715.0,GPS_17_GPS_L1,17,-9.145944096148014,9.145944096148014,33.4,18.297123897830083
2715.0,GPS_19_GPS_L1,19,4.391720835119486,4.391720835119486,38.6,36.90408761535196
2715.0,GPS_24_GPS_L1,24,-5.9152894131839275,5.9152894131839275,42.0,51.80453282603482
2715.0,GPS_25_GPS_L1,25,1.496045283973217,1.496045283973217,36.1,20.55503714918305
2715.0,GPS_28_GPS_L1,28,0.24574805051088333,0.24574805051088333,17.4,5.698980396330948
2715.0,GPS_29_GPS_L1,29,-1.522962361574173,1.522962361574173,35.4,4.371144997536666
2715.0,GPS_2_GPS_L1,2,-2.803641304373741,2.803641304373741,32.5,69.44628472230372
2715.0,GPS_5_GPS_L1,5,4.85188003256917,4.85188003256917,28.2,2.2450295704432928
2715.0,GPS_6_GPS_L1,6,3.8705719225108624,3.8705719225108624,35.6,62.405198313245975
2716.0,GPS_12_GPS_L1,12,10.89743360504508,10.89743360504508,41.8,49.66741946935191
2716.0,GPS_17_GPS_L1,17,-12.550623632967472,12.550623632967472,30.9,18.2917148608695
2716.0,GPS_19_GPS_L1,19,3.059498570859432,3.059498570859432,38.9,36.89781584075429
2716.0,GPS_24_GPS_L1,24,-7.612893238663673,7.612893238663673,41.4,51.80014001487852
2716.0,GPS_25_GPS_L1,25,1.735784012824297,1.735784012824297,34.8,20.56157215213854
2716.0,GPS_29_GPS_L1,29,-4.824390392750502,4.824390392750502,34.6,4.376187701024611
2716.0,GPS_2_GPS_L1,2,-7.867292184382677,7.867292184382677,32.4,69.45377485347794
2716.0,GPS_5_GPS_L1,5,9.807551335543394,9.807551335543394,25.7,2.249847441051969
2716.0,GPS_6_GPS_L1,6,7.354931928217411,7.354931928217411,36.7,62.401179674781815
2717.0,GPS_12_GPS_L1,12,1.5482462719082832,1.5482462719082832,42.2,49.67465904399051
2717.0,GPS_17_GPS_L1,17,-3.2529693990945816,3.2529693990945816,32.9,18.2862996524192
2717.0,GPS_19_GPS_L1,19,0.9222674183547497,0.9222674183547497,39.2,36.89154191816341
2717.0,GPS_24_GPS_L1,24,-4.736213330179453,4.736213330179453,40.9,51.795742007429126
2717.0,GPS_25_GPS_L1,25,-2.1485276743769646,2.1485276743769646,35.1,20.56812153969473
2717.0,GPS_29_GPS_L1,29,3.6732591800391674,3.6732591800391674,31.7,4.381230052420577
2717.0,GPS_2_GPS_L1,2,-1.128258615732193,1.128258615732193,33.5,69.46123819347764
2717.0,GPS_6_GPS_L1,6,5.122196163982153,5.122196163982153,35.9,62.39714939129623
2718.0,GPS_12_GPS_L1,12,2.875781334936619,2.875781334936619,42.2,49.681885055659976
2718.0,GPS_17_GPS_L1,17,-5.9870406575500965,5.9870406575500965,32.6,18.280878594782223
2718.0,GPS_19_GPS_L1,19,3.3581033162772655,3.3581033162772655,39.7,36.88525793682151
2718.0,GPS_24_GPS_L1,24,-8.736751575022936,8.736751575022936,40.7,51.79135910708246
2718.0,GPS_25_GPS_L1,25,-3.5651536509394646,3.5651536509394646,36.6,20.574663583604384
2718.0,GPS_29_GPS_L1,29,6.057859271764755,6.057859271764755,29.7,4.386283640884857
2718.0,GPS_2_GPS_L1,2,0.19700637832283974,0.19700637832283974,34.6,69.46872749855856
2718.0,GPS_6_GPS_L1,6,5.800195574760437,5.800195574760437,36.2,62.39311160382872
2719.0,GPS_12_GPS_L1,12,1.9583237171173096,1.9583237171173096,42.0,49.689116196547374
2719.0,GPS_17_GPS_L1,17,-0.8501749187707901,0.8501749187707901,32.1,18.275461552075047
2719.0,GPS_19_GPS_L1,19,3.1247840113937855,3.1247840113937855,39.0,36.87897954010206
2719.0,GPS_24_GPS_L1,24,-5.170151803642511,5.170151803642511,40.7,51.786967895281926
2719.0,GPS_25_GPS_L1,25,-5.740556683391333,5.740556683391333,36.6,20.58120856497092
2719.0,GPS_28_GPS_L1,28,-2.7562989592552185,2.7562989592552185,18.2,5.676983770854746
2719.0,GPS_29_GPS_L1,29,6.340105354785919,6.340105354785919,28.6,4.391332773332551
2719.0,GPS_2_GPS_L1,2,0.4737626649439335,0.4737626649439335,34.3,69.47620680759493
2719.0,GPS_6_GPS_L1,6,2.620206642895937,2.620206642895937,36.6,62.38907506304155
2720.0,GPS_12_GPS_L1,12,2.0817740820348263,2.0817740820348263,42.5,49.69637274959723
2720.0,GPS_17_GPS_L1,17,-4.1576205007731915,4.1576205007731915,31.3,18.270060301399567
2720.0,GPS_19_GPS_L1,19,-0.4175557382404804,0.4175557382404804,39.4,36.87272178989065
2720.0,GPS_24_GPS_L1,24,-7.963924575597048,7.963924575597048,41.0,51.78256128629518
2720.0,GPS_25_GPS_L1,25,-1.8286962881684303,1.8286962881684303,36.6,20.587773220519555
2720.0,GPS_28_GPS_L1,28,0.2162439487874508,0.2162439487874508,22.0,5.671474586039377
2720.0,GPS_29_GPS_L1,29,4.7430558651685715,4.7430558651685715,26.9,4.3963772910752095
2720.0,GPS_2_GPS_L1,2,-0.21120841056108475,0.21120841056108475,35.0,69.48365500705746
2720.0,GPS_6_GPS_L1,6,7.537931594997644,7.537931594997644,36.2,62.38504682841405
2721.0,GPS_12_GPS_L1,12,0.9181202873587608,0.9181202873587608,42.3,49.7036138343694
2721.0,GPS_17_GPS_L1,17,-5.247225735336542,5.247225735336542,28.9,18.26463847234815
2721.0,GPS_19_GPS_L1,19,3.4367490522563457,3.4367490522563457,39.5,36.866437511979576
2721.0,GPS_24_GPS_L1,24,-6.404926288872957,6.404926288872957,41.0,51.77817501754572
2721.0,GPS_25_GPS_L1,25,-1.7995733879506588,1.7995733879506588,37.0,20.594327801172646
2721.0,GPS_29_GPS_L1,29,4.35641673207283,4.35641673207283,30.4,4.401434806171819
2721.0,GPS_2_GPS_L1,2,0.24943896383047104,0.24943896383047104,35.1,69.49112903560624
2721.0,GPS_6_GPS_L1,6,4.491000380367041,4.491000380367041,36.6,62.3809972611416
2722.0,GPS_12_GPS_L1,12,2.9364003762602806,2.9364003762602806,41.4,49.7108516394967
2722.0,GPS_17_GPS_L1,17,-3.459209978580475,3.459209978580475,31.1,18.25920542021689
2722.0,GPS_19_GPS_L1,19,0.2548401840031147,0.2548401840031147,38.5,36.86014357102371
2722.0,GPS_24_GPS_L1,24,-6.041421823203564,6.041421823203564,39.9,51.77379106636418
2722.0,GPS_25_GPS_L1,25,-3.4564993865787983,3.4564993865787983,36.0,20.600879735047428
2722.0,GPS_29_GPS_L1,29,4.83488867431879,4.83488867431879,30.9,4.406493293754959
2722.0,GPS_2_GPS_L1,2,-1.7209969386458397,1.7209969386458397,34.3,69.49860294854336
2722.0,GPS_6_GPS_L1,6,6.651998892426491,6.651998892426491,36.0,62.37693568849268
2723.0,GPS_12_GPS_L1,12,1.7564609460532665,1.7564609460532665,42.0,49.71809173304468
2723.0,GPS_17_GPS_L1,17,-7.889180116355419,7.889180116355419,32.4,18.25380795104625
2723.0,GPS_19_GPS_L1,19,5.575224980711937,5.575224980711937,38.6,36.85388635108589
2723.0,GPS_24_GPS_L1,24,-5.620817627757788,5.620817627757788,40.1,51.76938334382366
