t,satellite_count,mean_cn0_db_hz,median_cn0_db_hz,min_cn0_db_hz,mean_elevation_deg,median_elevation_deg,min_elevation_deg,weak_signal_count,very_weak_signal_count,low_elevation_count,very_low_elevation_count,position_error_m
2877.0,7,34.91428571428571,33.8,27.6,44.17363958735044,50.83720631457332,17.42315682761696,0,0,0,0,170.53714227776706
2878.0,9,32.388888888888886,33.8,18.4,35.22791342214109,35.885693590956194,3.0342966730164784,1,0,2,2,180.63253066370396
2879.0,8,34.5125,36.05,20.5,39.251523264476596,43.36565502334729,4.795262219271665,0,0,1,1,185.0945571343091
2880.0,9,31.022222222222222,31.9,19.6,35.227933434335256,35.87343562534785,3.044033496772468,1,0,2,2,186.5081833184818
2881.0,9,30.82222222222222,33.2,19.5,35.22794940629764,35.86732561832711,3.048901593957293,2,0,2,2,179.39112556376574
2882.0,8,31.45,31.15,22.7,39.034098675594414,43.367368241617044,3.0537742856775805,0,0,1,1,193.59621295215877
2883.0,9,30.566666666666663,30.9,17.2,35.22791485440362,35.8550170514509,3.058511553731573,1,0,2,2,182.2924161620498
2884.0,8,32.4125,33.25,21.2,39.0354772409068,43.368492057639166,3.0635095847899123,0,0,1,1,184.727618815502
2885.0,7,33.84285714285715,34.7,26.9,44.17442174407203,50.89533128934748,17.380833251533,0,0,0,0,163.58181650816437
2886.0,7,32.72857142857143,34.7,25.8,44.17451872455392,50.9026214492537,17.375530797078042,0,0,0,0,172.2523069120434
2887.0,7,34.08571428571429,33.8,27.3,44.17460490241347,50.909893248085965,17.370201337994164,0,0,0,0,158.65539747907232
2888.0,7,33.92857142857143,34.1,27.8,44.17470759781126,50.91718540641363,17.364904379558034,0,0,0,0,163.6414400003347
2889.0,7,34.48571428571429,35.1,28.5,44.17478859986482,50.924458374398846,17.35955139050834,0,0,0,0,184.4460364939249
2890.0,7,34.84285714285714,36.0,26.7,44.174876832216796,50.93175378579697,17.35421784663302,0,0,0,0,155.16607706209024
2891.0,7,34.457142857142856,32.9,25.5,44.17496882315264,50.939050120059,17.348894558512228,0,0,0,0,168.43233531280097
2892.0,7,33.78571428571429,32.7,27.7,44.175048134245756,50.94633131853183,17.34353298646491,0,0,0,0,167.82391234540026
2893.0,7,35.728571428571435,34.4,31.6,44.17513628931868,50.95362334273239,17.338199395970985,0,0,0,0,164.95257406396203
2894.0,7,34.785714285714285,32.7,30.9,44.17522195317828,50.96091358709076,17.332866406960573,0,0,0,0,165.6300876514901
2895.0,6,33.74999999999999,32.05,31.2,48.64993609196392,50.97782254491628,21.73882869098085,0,0,0,0,151.1553086141981
2896.0,7,33.98571428571429,32.8,27.8,44.17538671261745,50.97550747645262,17.322172205767536,0,0,0,0,171.57192468576247
2897.0,7,35.42857142857142,35.0,31.2,44.17547475134351,50.9780170744028,17.316846885598927,0,0,0,0,164.99780325696582
2898.0,7,35.91428571428572,35.9,31.4,44.17555593416496,50.97332005700299,17.311498171429495,0,0,0,0,172.1283814695157
2899.0,7,36.528571428571425,35.0,32.4,44.17563164190346,50.96860973152732,17.306140431664744,0,0,0,0,177.58968913226386
2900.0,7,35.94285714285714,33.7,29.8,44.175719529661855,50.96389114925457,17.30081594161424,0,0,0,0,168.12790887174336
2901.0,7,36.028571428571425,34.1,32.1,44.175805310564066,50.95916847197504,17.295487728058998,0,0,0,0,163.1512551758937
2902.0,7,34.68571428571429,35.7,23.5,44.175887014479216,50.954458006819976,17.290147889876593,0,0,0,0,165.80211384207885
2903.0,7,35.228571428571435,36.7,29.9,44.175959183306745,50.94974727646061,17.28478087646731,0,0,0,0,170.15926488660924
2904.0,7,33.971428571428575,35.1,26.4,44.176045322798416,50.94502319947756,17.279456542042446,0,0,0,0,194.93367227282184
2905.0,8,33.425,32.55,26.0,39.049861975746836,43.32973703061667,3.166058007382873,0,0,1,1,187.73338123388828
2906.0,8,34.6,32.849999999999994,28.2,39.050536675025526,43.32428469494404,3.170951405533737,0,0,1,1,190.96003361112056
2907.0,7,36.142857142857146,34.0,30.2,44.17626892119328,50.93095255123748,17.263350027567924,0,0,0,0,165.15071031795446
2908.0,7,36.62857142857143,36.1,30.7,44.176355290497106,50.92623089350168,17.258018310942905,0,0,0,0,169.4879150671042
2909.0,7,36.42857142857142,37.0,29.9,44.17642009712862,50.921558017315846,17.252621324029892,0,0,0,0,170.1950947410442
2910.0,7,35.62857142857143,36.7,24.2,44.17649577700909,50.916865294653725,17.247256248765634,0,0,0,0,157.99577096247728
2911.0,7,36.199999999999996,35.8,29.4,44.17655765807069,50.9122117317152,17.24184768511554,0,0,0,0,174.20516047191143
2912.0,7,35.128571428571426,34.8,26.1,44.17663878243137,50.90749517120488,17.236506101756113,0,0,0,0,182.98463910853528
2913.0,6,35.949999999999996,34.599999999999994,29.8,48.66763151997751,51.00127237614785,21.85783927660108,0,0,0,0,184.03274171518083
2914.0,7,35.32857142857143,35.5,26.1,44.1767652797371,50.898192458647046,17.22568867658692,0,0,0,0,165.90437080747446
2915.0,7,36.92857142857143,36.7,31.3,44.176827347275925,50.89353759535939,17.22027981650541,0,0,0,0,178.87970452228376
2916.0,7,36.785714285714285,36.2,32.0,44.176888285933956,50.88888935194751,17.214869656737555,0,0,0,0,173.92184601953878
2917.0,7,35.5,35.8,27.7,44.17694935461591,50.88425003494113,17.209450447357078,0,0,0,0,164.42357162116102
2918.0,7,35.3,35.8,27.9,44.17700731946898,50.879619771991415,17.204023340061713,0,0,0,0,173.78513175869108
2919.0,8,34.412499999999994,35.05,26.3,39.32986698249357,43.25339736060144,5.399472993078014,0,0,1,1,185.31894500796017
2920.0,7,35.785714285714285,36.3,28.2,44.177116933175235,50.87034738112672,17.193159131260366,0,0,0,0,182.61950303186825
2921.0,7,36.371428571428574,36.7,30.8,44.17717846334794,50.86569820780171,17.187749600033186,0,0,0,0,164.54351747548736
2922.0,7,35.62857142857143,36.5,27.8,44.1772368799501,50.86105455178014,17.182330420576303,0,0,0,0,161.47662492360098
2923.0,7,35.371428571428574,36.5,27.7,44.17729283115091,50.85641741519942,17.17690303660345,0,0,0,0,167.2083469784313
2924.0,7,35.871428571428574,36.0,30.9,44.177351227803975,50.851755202817216,17.171492118995214,0,0,0,0,169.20725131363895
2925.0,9,34.011111111111106,35.1,23.4,35.46816316967883,35.59418993928856,4.541589973624794,0,0,2,2,182.94805680512457
2926.0,9,33.24444444444444,32.8,27.1,35.46816289124084,35.587957274139974,4.53604624519024,0,0,2,2,182.9249701443818
2927.0,6,35.449999999999996,34.45,29.2,48.68123646987701,51.0199390279041,21.950723346097035,0,0,0,0,174.6215323908038
2928.0,7,34.84285714285714,34.5,28.0,44.17758764729119,50.83306767211624,17.14988147063887,0,0,0,0,169.86878947523738
2929.0,7,36.214285714285715,36.4,30.5,44.177656299086856,50.82834963323821,17.14451681267145,0,0,0,0,158.52882574855943
2930.0,7,36.67142857142857,36.9,32.9,44.17772176268663,50.82362778275755,17.13914883021868,0,0,0,0,172.91609849845528
2931.0,8,34.8625,35.400000000000006,26.2,39.33811799859467,43.18788225204261,5.460437098369825,0,0,1,1,188.73881587310467
2932.0,8,35.875,35.45,31.8,39.338806045418295,43.18241909067474,5.465495835597872,0,0,1,1,185.13648407160136
2933.0,8,34.1125,35.05,23.7,39.339495719417286,43.17695587176948,5.470549521300931,0,0,1,1,190.7502802666956
2934.0,7,36.05714285714286,35.6,30.8,44.17797996370143,50.804756202240426,17.117670365811566,0,0,0,0,165.8226862957703
2935.0,7,36.01428571428572,36.3,30.8,44.178042879682216,50.80004088383218,17.112294452904536,0,0,0,0,154.1924003558598
2936.0,7,36.34285714285715,37.0,32.4,44.1781088671637,50.7953092361971,17.10693077853118,0,0,0,0,166.95710054295762
2937.0,7,34.75714285714286,34.4,28.9,44.17817403501845,50.7905797758064,17.101563812786296,0,0,0,0,161.85888056565204
2938.0,7,33.3,32.6,27.1,44.178258955625715,50.78581780062696,17.09625514430109,0,0,0,0,155.5102996523916
2939.0,7,35.214285714285715,34.5,30.0,44.178304117225025,50.78113376787511,17.090826588371613,0,0,0,0,154.07704620543464
2940.0,7,34.3,34.5,27.5,44.17836923078571,50.77640254835836,17.08546024899634,0,0,0,0,152.46217749900018
2941.0,7,34.957142857142856,35.3,29.0,44.17842813196832,50.77167718424485,17.08007861718961,0,0,0,0,179.56341540185448
2942.0,7,36.01428571428572,35.9,31.4,44.17850437651429,50.766930254971456,17.074742803805385,0,0,0,0,159.2062710568206
2943.0,8,34.375,35.099999999999994,28.6,39.34639356726835,43.12230484908795,5.521194799648487,0,0,1,1,164.45968056282564
2944.0,8,34.5625,35.0,28.0,39.3470811141727,43.116834414296406,5.526261303803167,0,0,1,1,170.07431273362772
2945.0,7,36.42857142857143,36.4,31.3,44.17867993004309,50.7527512812326,17.05859101847033,0,0,0,0,153.9556025258459
2946.0,7,35.142857142857146,35.3,30.9,44.17875804294575,50.747980603732174,17.05326568330067,0,0,0,0,155.3830746365698
2947.0,7,36.614285714285714,36.7,31.4,44.178817332953244,50.74326376260929,17.047881935526277,0,0,0,0,145.21145180540603
2948.0,7,36.385714285714286,36.0,31.5,44.17887870257891,50.73852125713739,17.04251102817103,0,0,0,0,149.12989566548612
2949.0,8,34.837500000000006,35.3,26.4,39.350524706360886,43.08949000162323,5.551615463878242,0,0,1,1,162.02568652500713
2950.0,8,34.574999999999996,34.7,27.5,39.35121370003147,43.0840198955827,5.556676351853364,0,0,1,1,156.57008083134315
2951.0,7,35.44285714285714,35.2,31.4,44.179069291798406,50.72426454103202,17.026441772043214,0,0,0,0,150.30045826642174
2952.0,7,36.58571428571429,36.6,31.1,44.17912342707926,50.71953645124236,17.02106022647977,0,0,0,0,143.92796424172295
2953.0,7,35.94285714285714,36.2,31.5,44.17918186723343,50.714778215168415,17.015699523165527,0,0,0,0,141.97223276108664
2954.0,7,34.1,34.2,25.4,44.17923798206244,50.71003175008836,17.01033310701699,0,0,0,0,142.27331667249047
2955.0,7,35.51428571428572,35.0,31.7,44.17929735209816,50.70526944710199,17.004978645580643,0,0,0,0,133.12968687979472
2956.0,7,34.65714285714286,34.1,29.9,44.179348879596205,50.7005262004149,16.9995983760149,0,0,0,0,146.56841519197573
2957.0,7,35.871428571428574,36.6,28.6,44.17940430143785,50.69577844597615,16.99423392885152,0,0,0,0,117.08736747039816
2958.0,7,36.9,36.9,32.5,44.17945783915258,50.69102022438575,16.988868177750444,0,0,0,0,142.9034937932143
2959.0,7,36.48571428571428,36.2,33.3,44.179517793231604,50.68628186126436,16.98351326293104,0,0,0,0,123.60632045822214
2960.0,7,36.5,35.6,31.7,44.17956003035963,50.68152674473668,16.978127915625738,0,0,0,0,128.85839583535116
2961.0,8,35.975,36.2,25.7,39.087140565316716,43.02378657113573,3.439804572466361,0,0,1,1,152.98522075971115
2962.0,8,35.3875,36.55,23.2,39.08778614123622,43.01829533914449,3.444684457579248,0,0,1,1,158.61504572704035
2963.0,7,37.25714285714285,36.8,30.2,44.17970943945637,50.66722095400008,16.962049362864143,0,0,0,0,129.5360639651939
2964.0,7,36.857142857142854,37.0,29.3,44.179756092695165,50.6624709022459,16.956679911235586,0,0,0,0,130.50760740781251
2965.0,8,33.925,35.65,20.3,39.19723852561252,43.00184980934972,4.319266704884402,0,0,1,1,149.90108747012837
2966.0,6,36.15,35.45,29.2,48.718837634672184,51.07113304744315,22.210809531627586,0,0,0,0,143.22840282074787
2967.0,7,35.48571428571428,36.2,26.0,42.56590458865333,50.6481906988889,5.642692423629968,0,0,1,1,168.42586485909328
2968.0,8,34.1125,35.2,24.8,39.363409426213074,42.98539632678312,5.647755133819352,0,0,1,1,152.7737135400145
2969.0,7,36.285714285714285,36.0,31.4,44.179972686161214,50.63869198793819,16.929815811846414,0,0,0,0,137.52344898054633
2970.0,7,35.72857142857143,34.5,29.5,44.18000632646109,50.63395169191731,16.924420770722566,0,0,0,0,143.32577714620697
2971.0,7,35.65714285714286,35.4,29.0,44.18004234259985,50.62920921219586,16.919032232161584,0,0,0,0,129.87864613112578
2972.0,7,35.471428571428575,36.0,27.6,44.18008207178423,50.624457490841415,16.91365042077095,0,0,0,0,137.58801327875295
2973.0,7,34.51428571428571,34.2,26.7,44.180123481750925,50.619696327328654,16.908283330779394,0,0,0,0,135.14479715919407
2974.0,7,34.62857142857143,34.0,29.9,44.18016021939782,50.61492292662104,16.90291088513519,0,0,0,0,142.14155624133488
2975.0,7,35.699999999999996,34.6,32.3,44.18020150454044,50.610166070505336,16.8975423466167,0,0,0,0,140.40833655037466
2976.0,7,35.07142857142857,33.8,30.6,44.18023004367372,50.60540633749668,16.892149336869423,0,0,0,0,137.50820313893792
2977.0,8,34.2,34.35,25.6,39.18933836353946,42.93599732810938,4.252828486988578,0,0,1,1,150.2848332247844
2978.0,7,34.67142857142857,34.0,25.7,44.18030325512842,50.59589530770209,16.881390667501346,0,0,0,0,129.58082077436612
2979.0,6,35.58333333333333,35.1,29.5,48.731062859733335,51.087844426536286,22.29710919272475,0,0,0,0,147.78434001143643
2980.0,7,35.542857142857144,35.1,27.4,44.180366768127136,50.58638842582702,16.87061670702073,0,0,0,0,134.385471805617
2981.0,7,35.4,36.0,24.9,44.18039994885161,50.58163538864119,16.86522964135012,0,0,0,0,138.15333273105722
2982.0,6,36.1,35.25,31.4,48.733865127648386,51.091690345648075,22.317018884921435,0,0,0,0,140.6019313196597
2983.0,6,35.666666666666664,34.2,32.5,48.734799976271454,51.092961342107984,22.32364854674933,0,0,0,0,124.71446959228912
2984.0,6,36.800000000000004,36.35,33.8,48.73573257106889,51.094250262646554,22.33029020173101,0,0,0,0,125.66171536253542
2985.0,7,36.77142857142858,36.0,33.7,44.180524609258654,50.56259569376478,16.843691039430073,0,0,0,0,133.50907505822224
2986.0,7,36.114285714285714,36.1,31.1,44.18055551943171,50.55782898347287,16.83831081931977,0,0,0,0,137.90031742654938
2987.0,6,37.28333333333334,37.8,33.5,48.738534794703156,51.09808876831008,22.35021944171444,0,0,0,0,137.10071569221188
2988.0,7,35.99999999999999,35.6,30.5,44.180624641863794,50.54826774054259,16.827576973352446,0,0,0,0,119.9871981189358
2989.0,8,35.725,35.4,26.5,39.377350255047475,42.870080853243024,5.75417275724372,0,0,1,1,169.56817100761148
2990.0,7,37.114285714285714,36.6,32.4,44.18068392334628,50.538727810921,16.816817099709738,0,0,0,0,123.34001183698368
2991.0,7,36.62857142857143,35.8,33.3,44.18071849400995,50.53394511661933,16.81145683825144,0,0,0,0,116.62113969178468
2992.0,7,34.01428571428572,33.5,25.0,44.180743043405265,50.529165733423085,16.806077123320467,0,0,0,0,120.10688138302292
2993.0,7,34.128571428571426,33.6,27.5,44.18077321475998,50.52435450195281,16.800723041869784,0,0,0,0,126.83516156896312
2994.0,7,34.042857142857144,35.6,26.1,44.18081166173936,50.51955139289161,16.795385564471392,0,0,0,0,104.18491690025851
2995.0,6,34.699999999999996,35.25,30.2,48.745977949821814,51.108191373077716,22.403279098122933,0,0,0,0,128.70721587724802
2996.0,7,31.642857142857142,31.4,22.5,44.180882059631564,50.50988146878686,16.7847230816462,0,0,0,0,128.13294876382696
2997.0,7,30.74285714285714,30.2,24.5,44.18092078895557,50.50502929707772,16.77940607474901,0,0,0,0,117.7358115063924
2998.0,7,30.82857142857143,29.8,25.1,44.18096406965362,50.50016410472176,16.77410866430627,0,0,0,0,109.97788837292433
2999.0,6,31.833333333333332,32.95,23.6,48.74970477888809,51.11313363446649,22.42978775252993,0,0,0,0,116.2438705009451
3000.0,7,29.971428571428568,32.8,20.8,44.181039727438325,50.490430194314186,16.76349289166465,0,0,0,0,128.2127111855564
3001.0,7,31.014285714285712,34.5,19.4,44.18109190511323,50.485529313670455,16.758230427052528,1,0,0,0,130.2930839445591
3002.0,7,32.042857142857144,33.5,25.0,44.18112794910322,50.48060947940345,16.752942291563045,0,0,0,0,121.55951570839522
3003.0,7,32.31428571428572,32.8,20.1,44.18117355630706,50.475695376329874,16.747682478686265,0,0,0,0,101.67424662722205
3004.0,7,28.914285714285715,32.1,18.6,44.18122766367254,50.47073198315479,16.742462791046982,1,0,0,0,144.93541072728524
3005.0,7,29.842857142857138,30.7,23.0,44.18127045656678,50.46581918035713,16.737192572614397,0,0,0,0,128.13199503771676
3006.0,7,33.58571428571428,35.3,21.4,44.181333255453794,50.46085239727784,16.732000386803215,0,0,0,0,114.86756390210884
3007.0,7,34.34285714285714,36.2,18.3,44.181390647163326,50.455866659388825,16.726799670661663,1,0,0,0,157.66085538830964
3008.0,6,33.333333333333336,35.05,21.3,48.75808633308905,51.12382343017718,22.489245046851007,0,0,0,0,102.08730868060734
3009.0,7,31.714285714285715,34.1,22.7,44.18149012212767,50.44588125260461,16.716385310454484,0,0,0,0,130.67199153092025
3010.0,7,34.9,36.7,26.8,44.18154845377605,50.4408993199433,16.711200236425384,0,0,0,0,118.87316527977488
3011.0,7,34.885714285714286,37.2,27.2,44.18158855155645,50.435891838043375,16.70597975697768,0,0,0,0,105.30965723698904
3012.0,7,34.12857142857143,36.2,24.3,44.1816303108987,50.43086127603781,16.70077876152508,0,0,0,0,117.73286225900468
3013.0,7,33.357142857142854,35.1,24.2,44.18169588010486,50.42581484072056,16.6956517502111,0,0,0,0,121.53144087200452
3014.0,7,35.042857142857144,35.6,28.5,44.18173975752638,50.42075248234856,16.690469808576776,0,0,0,0,105.35101250191084
3015.0,7,34.41428571428572,34.4,26.8,44.18179878360187,50.41569661448613,16.685330792403278,0,0,0,0,103.25524988119132
3016.0,7,33.699999999999996,34.1,27.7,44.1818508695071,50.4106235178414,16.68018527678928,0,0,0,0,109.8969941282538
3017.0,7,33.785714285714285,33.5,27.8,44.181913423452485,50.40555476391256,16.675059789859812,0,0,0,0,101.94590546193628
3018.0,7,33.75714285714286,34.5,26.6,44.18196284184183,50.40047967642017,16.66991368739807,0,0,0,0,101.33969341121583
3019.0,7,33.82857142857143,35.2,25.5,44.182029637332796,50.3953651459727,16.664825634297415,0,0,0,0,98.0775430079496
3020.0,7,33.357142857142854,32.6,27.0,44.18207927559284,50.39027812421014,16.65968999086341,0,0,0,0,110.8297825904071
3021.0,7,34.07142857142857,34.0,27.5,44.1821419078093,50.38515904795898,16.65459633049612,0,0,0,0,109.82836164916448
3022.0,7,34.214285714285715,36.9,25.7,44.182206609876935,50.38002584139038,16.649514384383533,0,0,0,0,108.81421666668112
3023.0,7,33.857142857142854,37.0,25.2,44.182255192003744,50.37491553613346,16.644390706300012,0,0,0,0,91.8395829116414
3024.0,7,33.028571428571425,36.7,19.6,44.18231644752799,50.36979093815175,16.639305640180314,1,0,0,0,61.06037303244928
3025.0,6,36.083333333333336,37.900000000000006,29.4,48.773734377500055,51.1422821921233,22.600192160894327,0,0,0,0,94.8732449570231
3026.0,7,33.65714285714286,38.0,22.1,44.18243323961026,50.35950142560702,16.629147640152983,0,0,0,0,86.6237701541802
3027.0,7,32.62857142857143,37.0,20.9,44.18249212028674,50.354343443431134,16.624080141540393,0,0,0,0,89.19402090445618
3028.0,7,32.642857142857146,34.2,24.7,44.182545022411624,50.34920110808028,16.618992360835822,0,0,0,0,90.49025807085538
3029.0,7,33.199999999999996,38.4,22.6,44.18260827197952,50.34402235757487,16.61395106844336,0,0,0,0,76.7487158686576
3030.0,7,33.01428571428571,38.5,22.0,44.18267095924393,50.33884711304485,16.60890049414266,0,0,0,0,63.94721388665698
3031.0,7,33.01428571428572,38.9,22.8,44.18272875276741,50.3336644728267,16.603850698087378,0,0,0,0,62.49564807766047
3032.0,7,33.371428571428574,38.5,18.9,44.1827839259816,50.32847755329218,16.598799475247322,1,0,0,0,80.4490367237698
3033.0,6,35.74999999999999,38.95,19.7,39.58394287017481,42.62742907003627,16.59376249157053,1,0,0,0,90.76997518718429
3034.0,7,34.0,38.4,18.2,44.182903384014644,50.31808247349465,16.5887304371004,1,0,0,0,74.83596553942716
3035.0,6,36.43333333333333,39.0,21.6,39.581664389010484,42.61635980029034,16.583692449452688,0,0,0,0,94.4435044045897
3036.0,5,39.56,39.6,38.5,42.962404582732105,50.3076730794775,16.57865823069927,0,0,0,0,73.55423396747892
3037.0,6,36.31666666666667,39.25,19.1,47.76733144483911,51.154188198731134,16.573644134546267,1,0,0,0,77.0414529035974
3038.0,7,34.91428571428572,38.8,18.0,44.1831271332235,50.29724459004187,16.56860036217723,1,0,0,0,66.69111543151931
3039.0,8,32.9875,34.35,17.7,39.14986273329342,42.594213808761026,3.916624211644399,1,0,1,1,105.49976783299856
3040.0,8,32.25,33.85,20.6,39.149258817832276,42.588682135988805,3.911335188947876,0,0,1,1,82.96532535088245
3041.0,7,33.7,38.7,23.8,42.376525342973196,50.28163548420898,3.906031065295412,0,0,1,1,84.48291232473528
3042.0,7,32.72857142857143,35.1,25.9,44.18335663990308,50.276439718000674,16.548431417264958,0,0,0,0,74.04420874035887
3043.0,7,32.800000000000004,32.7,25.1,44.18341633073084,50.27125034659496,16.543379204269378,0,0,0,0,81.28463226758791
3044.0,7,33.25714285714285,33.4,27.2,44.18346747282186,50.26607733271823,16.538302523509447,0,0,0,0,80.3333048896917
3045.0,7,34.98571428571429,34.6,30.2,44.183515855202174,50.26092490196381,16.53320623879449,0,0,0,0,69.85419923046476
3046.0,7,36.32857142857143,36.6,32.0,44.18356585329838,50.2557887932578,16.528105619654852,0,0,0,0,64.87895112732235
3047.0,7,35.57142857142857,36.3,29.4,44.18360723206284,50.25064754980088,16.52298066702958,0,0,0,0,69.11760856167423
3048.0,7,35.01428571428571,35.8,27.6,44.18365113434297,50.24551349144498,16.517860135353818,0,0,0,0,72.70185260076677
3049.0,7,35.92857142857143,38.5,26.9,44.18369802012195,50.240399706717774,16.512736295755424,0,0,0,0,74.33769441374119
3050.0,7,33.385714285714286,36.8,19.9,44.18374448015108,50.23529048773228,16.507602984465244,1,0,0,0,89.22069940117082
3051.0,7,34.957142857142856,38.2,17.6,44.18378453558557,50.230216000240674,16.502437935090803,1,0,0,0,61.315056091557466
3052.0,7,36.05714285714286,37.9,27.8,44.18382347809751,50.225128143087126,16.497278446465934,0,0,0,0,61.14868999379159
3053.0,8,35.0,36.150000000000006,24.6,39.14105660510246,42.5167112215108,3.841453415125508,0,0,1,1,81.13438511934471
3054.0,7,35.800000000000004,36.1,31.8,44.18389264146405,50.21498514011445,16.486916067190812,0,0,0,0,60.47577706959908
3055.0,8,34.3625,35.55,24.2,39.139746468059876,42.50563558070435,3.830541687851248,0,0,1,1,165.13760921627673
3056.0,8,34.35,35.75,20.0,39.139088268633095,42.500100916104344,3.825075575107137,0,0,1,1,64.36553431756376
3057.0,8,32.525000000000006,31.65,22.9,39.13843354877025,42.494566949764554,3.819610191160888,0,0,1,1,81.22144193825008
3058.0,7,31.957142857142856,30.3,25.3,44.18400155141944,50.19487668906118,16.466031482790797,0,0,0,0,49.82405960240258
3059.0,7,32.614285714285714,33.8,24.0,44.184024754258644,50.18987676418941,16.46078284794371,0,0,0,0,42.00813949754486
3060.0,7,33.05714285714286,32.5,24.7,44.18403912412959,50.18490028005226,16.455510884187216,0,0,0,0,43.51607537052392
3061.0,7,33.55714285714286,32.6,25.9,44.1840616213104,50.179914644817806,16.45025550049636,0,0,0,0,44.269489257752994
3062.0,8,31.5875,33.3,14.0,39.13508454218445,42.46688368907115,3.792142053991536,1,1,1,1,55.65162785992141
3063.0,9,30.111111111111118,31.6,18.5,35.465588315763654,34.752725855942856,3.7866418547863288,1,0,2,2,62.10599823801485
3064.0,7,32.44285714285714,32.1,20.8,44.18410125186262,50.16499589415172,16.434432836614693,0,0,0,0,77.70998028377949
3065.0,7,33.74285714285714,33.6,25.9,44.18411501514571,50.16002143351286,16.42915771537574,0,0,0,0,44.26554382791796
3066.0,8,32.837500000000006,33.7,24.2,39.156203550512416,42.44472866720801,3.960718499873297,0,0,1,1,63.086118845512765
3067.0,7,32.44285714285714,32.5,24.3,42.405154034730494,50.1500534681617,3.965684605223558,0,0,1,1,67.18353480883339
3068.0,8,32.2375,32.3,24.6,39.157460549997246,42.433643401249896,3.970646833129512,0,0,1,1,58.41808183604499
3069.0,8,31.4375,31.5,24.0,39.15809064013028,42.42810152444751,3.975632513653382,0,0,1,1,64.1575363089482
3070.0,8,31.500000000000004,31.3,24.0,39.15872354898424,42.422558912877236,3.9806163600201225,0,0,1,1,51.38574085010478
3071.0,9,28.644444444444446,30.1,13.5,35.22416771055657,34.703900559425826,3.742669557330229,1,1,2,2,67.45301065658205
3072.0,8,30.8,30.6,21.2,39.15997591659154,42.4114626745412,3.990589824136368,0,0,1,1,71.81255514957532
3073.0,8,30.137500000000003,29.0,20.4,39.16061073847413,42.40591972093597,3.99559435900295,0,0,1,1,68.81028748527386
3074.0,8,31.075000000000003,31.0,20.9,39.161241322190264,42.400373763291874,4.0005885232691,0,0,1,1,64.6131356600594
3075.0,8,31.825000000000003,31.049999999999997,22.0,39.161865484010846,42.39482265797973,4.005586059189209,0,0,1,1,59.17557124218804
3076.0,7,30.542857142857144,29.9,20.6,44.18419509382124,50.10514906785416,16.371173400742656,0,0,0,0,38.56548695385247
3077.0,6,31.900000000000006,31.15,25.0,39.53308156303008,42.38372401469726,16.365902061553967,0,0,0,0,51.370814391733326
3078.0,8,31.1625,31.15,18.8,39.16374789664681,42.378175524307366,4.020601997422394,1,0,1,1,71.05119938273226
3079.0,7,31.400000000000002,32.7,26.6,44.184194892493274,50.09018566423577,16.355346387965987,0,0,0,0,47.426548475767405
3080.0,7,31.27142857142857,31.2,25.0,44.18418593290862,50.08521717444956,16.350051739023947,0,0,0,0,44.45951602889099
3081.0,7,34.51428571428572,33.9,29.2,44.184173966394155,50.08024871365398,16.3447549148799,0,0,0,0,64.60448546849415
3082.0,8,30.237499999999997,31.049999999999997,22.7,39.16624607129087,42.35597266090551,4.040778710627071,0,0,1,1,77.09622152143487
3083.0,7,31.385714285714283,31.0,24.4,44.184156795607144,50.0702809691492,16.334201164227437,0,0,0,0,58.1452667574115
3084.0,8,32.875,32.25,25.9,39.16750460630226,42.3448704942464,4.050945419989255,0,0,1,1,187.10142251995333
3085.0,8,33.875,34.2,28.4,39.16813487513207,42.33931789370196,4.056061310118327,0,0,1,1,183.55110057497205
3086.0,7,35.58571428571428,36.7,29.5,44.184129284657324,50.055278618993846,16.318436934631915,0,0,0,0,60.16496785922531
3087.0,7,35.94285714285714,37.8,29.8,44.18411762749225,50.05027918017449,16.313187264736047,0,0,0,0,37.245730193766185
3088.0,8,32.45,36.7,17.7,39.17002032135546,42.32265105294846,4.071442984873753,1,0,1,1,161.99103190479516
3089.0,7,32.971428571428575,35.4,21.8,44.18408182949706,50.04029306966354,16.302655847822972,0,0,0,0,63.98629842846387
3090.0,7,33.05714285714286,35.5,24.6,44.1840507549565,50.03530855363746,16.29737387379239,0,0,0,0,47.37947617650003
3091.0,6,35.51666666666666,36.1,30.6,47.709327500980066,51.21443100940099,16.292109033640095,0,0,0,0,59.40113497531944
3092.0,7,32.91428571428571,34.4,20.0,44.18400024767703,50.0253548251219,16.286831740335348,0,0,0,0,45.010841782904485
3093.0,7,33.67142857142857,34.6,24.3,44.183970522043786,50.02036553787233,16.28155495751435,0,0,0,0,32.30654464241724
3094.0,7,34.01428571428571,36.1,26.2,44.18394397488962,50.0153941815054,16.276283100465374,0,0,0,0,55.32101947222896
3095.0,7,34.199999999999996,34.9,25.3,44.18391189356542,50.010413428561854,16.27100122977922,0,0,0,0,52.13271795160601
3096.0,7,34.22857142857143,35.7,26.2,44.18388362882869,50.00544393285835,16.26572771604656,0,0,0,0,46.607607923413525
3097.0,7,33.5,31.1,28.5,44.1838408374045,50.00047311295402,16.260423710750818,0,0,0,0,54.64627275784149
3098.0,7,33.214285714285715,32.5,27.9,44.18381574678853,49.99548855672769,16.255172767634917,0,0,0,0,47.94116547343765
