t,attack_bias_m,clean_x_m,clean_y_m,clean_z_m,clean_clock_bias_m,clean_position_error_m,clean_mean_abs_residual_m,clean_max_abs_residual_m,attacked_x_m,attacked_y_m,attacked_z_m,attacked_clock_bias_m,attacked_position_error_m,attacked_mean_abs_residual_m,attacked_max_abs_residual_m,delta_x_m,delta_y_m,delta_z_m,delta_position_m,delta_clock_bias_m,delta_mean_abs_residual_m,delta_max_abs_residual_m,n_satellites,clean_converged,attacked_converged
2287.0,50.0,-2707886.844890544,-4285684.149870266,3857746.8114382424,2129.7041336914585,129.47931713341166,1.8011561131903104,2.657484747469425,-2707886.844890544,-4285684.149870266,3857746.8114382424,2179.704133691458,129.47931713341166,1.8011561131903104,2.657484747469425,0.0,0.0,0.0,0.0,49.999999999999545,0.0,0.0,7,True,True
2287.0,100.0,-2707886.844890544,-4285684.149870266,3857746.8114382424,2129.7041336914585,129.47931713341166,1.8011561131903104,2.657484747469425,-2707886.844890544,-4285684.149870266,3857746.8114382424,2229.7041336914585,129.47931713341166,1.8011561131903104,2.657484747469425,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7,True,True
2287.0,500.0,-2707886.844890544,-4285684.149870266,3857746.8114382424,2129.7041336914585,129.47931713341166,1.8011561131903104,2.657484747469425,-2707886.844890544,-4285684.149870266,3857746.8114382424,2629.704133691458,129.47931713341166,1.8011561131903104,2.657484747469425,0.0,0.0,0.0,0.0,499.99999999999955,0.0,0.0,7,True,True
2287.0,1000.0,-2707886.844890544,-4285684.149870266,3857746.8114382424,2129.7041336914585,129.47931713341166,1.8011561131903104,2.657484747469425,-2707886.844890544,-4285684.149870266,3857746.8114382424,3129.7041336914576,129.47931713341166,1.8011561131903104,2.657484747469425,0.0,0.0,0.0,0.0,999.9999999999991,0.0,0.0,7,True,True
2288.0,0.0,-2707906.350375514,-4285664.616311432,3857774.5325692613,2146.425902119731,141.06296759686123,1.4525756696239114,3.034480717033148,-2707906.350375514,-4285664.616311432,3857774.5325692613,2146.425902119731,141.06296759686123,1.4525756696239114,3.034480717033148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
2288.0,10.0,-2707906.350375514,-4285664.616311432,3857774.5325692613,2146.425902119731,141.06296759686123,1.4525756696239114,3.034480717033148,-2707906.350375514,-4285664.616311432,3857774.5325692613,2156.4259021197317,141.06296759686123,1.4525756696239114,3.034480717033148,0.0,0.0,0.0,0.0,10.00000000000091,0.0,0.0,8,True,True
2288.0,50.0,-2707906.350375514,-4285664.616311432,3857774.5325692613,2146.425902119731,141.06296759686123,1.4525756696239114,3.034480717033148,-2707906.350375514,-4285664.616311432,3857774.5325692613,2196.4259021197313,141.06296759686123,1.4525756696239114,3.034480717033148,0.0,0.0,0.0,0.0,50.000000000000455,0.0,0.0,8,True,True
2288.0,100.0,-2707906.350375514,-4285664.616311432,3857774.5325692613,2146.425902119731,141.06296759686123,1.4525756696239114,3.034480717033148,-2707906.350375514,-4285664.616311432,3857774.5325692613,2246.42590211973,141.06296759686123,1.4525756696239114,3.034480717033148,0.0,0.0,0.0,0.0,99.99999999999909,0.0,0.0,8,True,True
2288.0,500.0,-2707906.350375514,-4285664.616311432,3857774.5325692613,2146.425902119731,141.06296759686123,1.4525756696239114,3.034480717033148,-2707906.350375514,-4285664.616311432,3857774.5325692613,2646.4259021197317,141.06296759686123,1.4525756696239114,3.034480717033148,0.0,0.0,0.0,0.0,500.0000000000009,0.0,0.0,8,True,True
2288.0,1000.0,-2707906.350375514,-4285664.616311432,3857774.5325692613,2146.425902119731,141.06296759686123,1.4525756696239114,3.034480717033148,-2707906.350375514,-4285664.616311432,3857774.5325692613,3146.4259021197313,141.06296759686123,1.4525756696239114,3.034480717033148,0.0,0.0,0.0,0.0,1000.0000000000005,0.0,0.0,8,True,True
2289.0,0.0,-2707917.502981684,-4285639.476462593,3857791.1947143218,2151.777238209726,139.47885141826885,1.1471131783910096,1.999591689556837,-2707917.502981684,-4285639.476462593,3857791.1947143218,2151.777238209726,139.47885141826885,1.1471131783910096,1.999591689556837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
2289.0,10.0,-2707917.502981684,-4285639.476462593,3857791.1947143218,2151.777238209726,139.47885141826885,1.1471131783910096,1.999591689556837,-2707917.502981684,-4285639.476462593,3857791.1947143218,2161.777238209726,139.47885141826885,1.1471131783910096,1.999591689556837,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8,True,True
2289.0,50.0,-2707917.502981684,-4285639.476462593,3857791.1947143218,2151.777238209726,139.47885141826885,1.1471131783910096,1.999591689556837,-2707917.502981684,-4285639.476462593,3857791.1947143218,2201.7772382097255,139.47885141826885,1.1471131783910096,1.999591689556837,0.0,0.0,0.0,0.0,49.999999999999545,0.0,0.0,8,True,True
2289.0,100.0,-2707917.502981684,-4285639.476462593,3857791.1947143218,2151.777238209726,139.47885141826885,1.1471131783910096,1.999591689556837,-2707917.502981684,-4285639.476462593,3857791.1947143218,2251.777238209726,139.47885141826885,1.1471131783910096,1.999591689556837,0.0,0.0,0.0,0.0,100.0,0.0,0.0,8,True,True
2289.0,500.0,-2707917.502981684,-4285639.476462593,3857791.1947143218,2151.777238209726,139.47885141826885,1.1471131783910096,1.999591689556837,-2707917.502981684,-4285639.476462593,3857791.1947143218,2651.7772382097264,139.47885141826885,1.1471131783910096,1.999591689556837,0.0,0.0,0.0,0.0,500.00000000000045,0.0,0.0,8,True,True
2289.0,1000.0,-2707917.502981684,-4285639.476462593,3857791.1947143218,2151.777238209726,139.47885141826885,1.1471131783910096,1.999591689556837,-2707917.502981684,-4285639.476462593,3857791.1947143218,3151.777238209727,139.47885141826885,1.1471131783910096,1.999591689556837,0.0,0.0,0.0,0.0,1000.0000000000009,0.0,0.0,8,True,True
2290.0,0.0,-2707930.476743743,-4285616.266844239,3857810.963050249,2158.8586210723042,141.530223584258,1.470779881812632,2.5703307278454304,-2707930.476743743,-4285616.266844239,3857810.963050249,2158.8586210723042,141.530223584258,1.470779881812632,2.5703307278454304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
2290.0,10.0,-2707930.476743743,-4285616.266844239,3857810.963050249,2158.8586210723042,141.530223584258,1.470779881812632,2.5703307278454304,-2707930.476743743,-4285616.266844239,3857810.963050249,2168.858621072306,141.530223584258,1.470779881812632,2.5703307278454304,0.0,0.0,0.0,0.0,10.000000000001819,0.0,0.0,8,True,True
2290.0,50.0,-2707930.476743743,-4285616.266844239,3857810.963050249,2158.8586210723042,141.530223584258,1.470779881812632,2.5703307278454304,-2707930.476743743,-4285616.266844239,3857810.963050249,2208.8586210723056,141.530223584258,1.470779881812632,2.5703307278454304,0.0,0.0,0.0,0.0,50.000000000001364,0.0,0.0,8,True,True
2290.0,100.0,-2707930.476743743,-4285616.266844239,3857810.963050249,2158.8586210723042,141.530223584258,1.470779881812632,2.5703307278454304,-2707930.476743743,-4285616.266844239,3857810.963050249,2258.858621072306,141.530223584258,1.470779881812632,2.5703307278454304,0.0,0.0,0.0,0.0,100.00000000000182,0.0,0.0,8,True,True
2290.0,500.0,-2707930.476743743,-4285616.266844239,3857810.963050249,2158.8586210723042,141.530223584258,1.470779881812632,2.5703307278454304,-2707930.476743743,-4285616.266844239,3857810.963050249,2658.858621072306,141.530223584258,1.470779881812632,2.5703307278454304,0.0,0.0,0.0,0.0,500.0000000000018,0.0,0.0,8,True,True
2290.0,1000.0,-2707930.476743743,-4285616.266844239,3857810.963050249,2158.8586210723042,141.530223584258,1.470779881812632,2.5703307278454304,-2707930.476743743,-4285616.266844239,3857810.963050249,3158.8586210723056,141.530223584258,1.470779881812632,2.5703307278454304,0.0,0.0,0.0,0.0,1000.0000000000014,0.0,0.0,8,True,True
2291.0,0.0,-2707940.2286700713,-4285591.2480343925,3857827.156896021,2166.8470662357167,139.01270776382634,2.559314215289695,3.7139810882508755,-2707940.2286700713,-4285591.2480343925,3857827.156896021,2166.8470662357167,139.01270776382634,2.559314215289695,3.7139810882508755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True
2291.0,10.0,-2707940.2286700713,-4285591.2480343925,3857827.156896021,2166.8470662357167,139.01270776382634,2.559314215289695,3.7139810882508755,-2707940.2286700713,-4285591.2480343925,3857827.156896021,2176.847066235717,139.01270776382634,2.559314215289695,3.7139810882508755,0.0,0.0,0.0,0.0,10.000000000000455,0.0,0.0,7,True,True
2291.0,50.0,-2707940.2286700713,-4285591.2480343925,3857827.156896021,2166.8470662357167,139.01270776382634,2.559314215289695,3.7139810882508755,-2707940.2286700713,-4285591.2480343925,3857827.156896021,2216.8470662357176,139.01270776382634,2.559314215289695,3.7139810882508755,0.0,0.0,0.0,0.0,50.00000000000091,0.0,0.0,7,True,True
2291.0,100.0,-2707940.2286700713,-4285591.2480343925,3857827.156896021,2166.8470662357167,139.01270776382634,2.559314215289695,3.7139810882508755,-2707940.2286700713,-4285591.2480343925,3857827.156896021,2266.847066235718,139.01270776382634,2.559314215289695,3.7139810882508755,0.0,0.0,0.0,0.0,100.00000000000136,0.0,0.0,7,True,True
2291.0,500.0,-2707940.2286700713,-4285591.2480343925,3857827.156896021,2166.8470662357167,139.01270776382634,2.559314215289695,3.7139810882508755,-2707940.2286700713,-4285591.2480343925,3857827.156896021,2666.847066235717,139.01270776382634,2.559314215289695,3.7139810882508755,0.0,0.0,0.0,0.0,500.00000000000045,0.0,0.0,7,True,True
2291.0,1000.0,-2707940.2286700713,-4285591.2480343925,3857827.156896021,2166.8470662357167,139.01270776382634,2.559314215289695,3.7139810882508755,-2707940.2286700713,-4285591.2480343925,3857827.156896021,3166.8470662357154,139.01270776382634,2.559314215289695,3.7139810882508755,0.0,0.0,0.0,0.0,999.9999999999986,0.0,0.0,7,True,True
2292.0,0.0,-2707953.385540615,-4285565.711356439,3857851.534650757,2172.117988184699,141.7928866059828,2.552081134635955,5.043016582727432,-2707953.385540615,-4285565.711356439,3857851.534650757,2172.117988184699,141.7928866059828,2.552081134635955,5.043016582727432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
2292.0,10.0,-2707953.385540615,-4285565.711356439,3857851.534650757,2172.117988184699,141.7928866059828,2.552081134635955,5.043016582727432,-2707953.385540615,-4285565.711356439,3857851.534650757,2182.1179881846983,141.7928866059828,2.552081134635955,5.043016582727432,0.0,0.0,0.0,0.0,9.999999999999545,0.0,0.0,8,True,True
2292.0,50.0,-2707953.385540615,-4285565.711356439,3857851.534650757,2172.117988184699,141.7928866059828,2.552081134635955,5.043016582727432,-2707953.385540615,-4285565.711356439,3857851.534650757,2222.117988184698,141.7928866059828,2.552081134635955,5.043016582727432,0.0,0.0,0.0,0.0,49.99999999999909,0.0,0.0,8,True,True
2292.0,100.0,-2707953.385540615,-4285565.711356439,3857851.534650757,2172.117988184699,141.7928866059828,2.552081134635955,5.043016582727432,-2707953.385540615,-4285565.711356439,3857851.534650757,2272.1179881846974,141.7928866059828,2.552081134635955,5.043016582727432,0.0,0.0,0.0,0.0,99.99999999999864,0.0,0.0,8,True,True
2292.0,500.0,-2707953.385540615,-4285565.711356439,3857851.534650757,2172.117988184699,141.7928866059828,2.552081134635955,5.043016582727432,-2707953.385540615,-4285565.711356439,3857851.534650757,2672.1179881846974,141.7928866059828,2.552081134635955,5.043016582727432,0.0,0.0,0.0,0.0,499.99999999999864,0.0,0.0,8,True,True
2292.0,1000.0,-2707953.385540615,-4285565.711356439,3857851.534650757,2172.117988184699,141.7928866059828,2.552081134635955,5.043016582727432,-2707953.385540615,-4285565.711356439,3857851.534650757,3172.117988184699,141.7928866059828,2.552081134635955,5.043016582727432,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,8,True,True
2293.0,0.0,-2707966.716062083,-4285548.423196145,3857876.341524358,2181.8147212649515,150.7705164276807,2.712443302385509,7.595695976167917,-2707966.716062083,-4285548.423196145,3857876.341524358,2181.8147212649515,150.7705164276807,2.712443302385509,7.595695976167917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
2293.0,10.0,-2707966.716062083,-4285548.423196145,3857876.341524358,2181.8147212649515,150.7705164276807,2.712443302385509,7.595695976167917,-2707966.716062083,-4285548.423196145,3857876.341524358,2191.8147212649515,150.7705164276807,2.712443302385509,7.595695976167917,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8,True,True
2293.0,50.0,-2707966.716062083,-4285548.423196145,3857876.341524358,2181.8147212649515,150.7705164276807,2.712443302385509,7.595695976167917,-2707966.716062083,-4285548.423196145,3857876.341524358,2231.8147212649515,150.7705164276807,2.712443302385509,7.595695976167917,0.0,0.0,0.0,0.0,50.0,0.0,0.0,8,True,True
2293.0,100.0,-2707966.716062083,-4285548.423196145,3857876.341524358,2181.8147212649515,150.7705164276807,2.712443302385509,7.595695976167917,-2707966.716062083,-4285548.423196145,3857876.341524358,2281.814721264951,150.7705164276807,2.712443302385509,7.595695976167917,0.0,0.0,0.0,0.0,99.99999999999955,0.0,0.0,8,True,True
2293.0,500.0,-2707966.716062083,-4285548.423196145,3857876.341524358,2181.8147212649515,150.7705164276807,2.712443302385509,7.595695976167917,-2707966.716062083,-4285548.423196145,3857876.341524358,2681.814721264951,150.7705164276807,2.712443302385509,7.595695976167917,0.0,0.0,0.0,0.0,499.99999999999955,0.0,0.0,8,True,True
2293.0,1000.0,-2707966.716062083,-4285548.423196145,3857876.341524358,2181.8147212649515,150.7705164276807,2.712443302385509,7.595695976167917,-2707966.716062083,-4285548.423196145,3857876.341524358,3181.81472126495,150.7705164276807,2.712443302385509,7.595695976167917,0.0,0.0,0.0,0.0,999.9999999999986,0.0,0.0,8,True,True
2294.0,0.0,-2707971.7123144194,-4285515.353335109,3857886.8814913835,2178.446829847351,136.88137128520611,0.35522800451144576,0.6269552074372768,-2707971.7123144194,-4285515.353335109,3857886.8814913835,2178.446829847351,136.88137128520611,0.35522800451144576,0.6269552074372768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
2294.0,10.0,-2707971.7123144194,-4285515.353335109,3857886.8814913835,2178.446829847351,136.88137128520611,0.35522800451144576,0.6269552074372768,-2707971.7123144194,-4285515.353335109,3857886.8814913835,2188.446829847352,136.88137128520611,0.35522800451144576,0.6269552074372768,0.0,0.0,0.0,0.0,10.00000000000091,0.0,0.0,8,True,True
2294.0,50.0,-2707971.7123144194,-4285515.353335109,3857886.8814913835,2178.446829847351,136.88137128520611,0.35522800451144576,0.6269552074372768,-2707971.7123144194,-4285515.353335109,3857886.8814913835,2228.446829847352,136.88137128520611,0.35522800451144576,0.6269552074372768,0.0,0.0,0.0,0.0,50.00000000000091,0.0,0.0,8,True,True
2294.0,100.0,-2707971.7123144194,-4285515.353335109,3857886.8814913835,2178.446829847351,136.88137128520611,0.35522800451144576,0.6269552074372768,-2707971.7123144194,-4285515.353335109,3857886.8814913835,2278.446829847352,136.88137128520611,0.35522800451144576,0.6269552074372768,0.0,0.0,0.0,0.0,100.00000000000091,0.0,0.0,8,True,True
2294.0,500.0,-2707971.7123144194,-4285515.353335109,3857886.8814913835,2178.446829847351,136.88137128520611,0.35522800451144576,0.6269552074372768,-2707971.7123144194,-4285515.353335109,3857886.8814913835,2678.4468298473525,136.88137128520611,0.35522800451144576,0.6269552074372768,0.0,0.0,0.0,0.0,500.00000000000136,0.0,0.0,8,True,True
2294.0,1000.0,-2707971.7123144194,-4285515.353335109,3857886.8814913835,2178.446829847351,136.88137128520611,0.35522800451144576,0.6269552074372768,-2707971.7123144194,-4285515.353335109,3857886.8814913835,3178.4468298473516,136.88137128520611,0.35522800451144576,0.6269552074372768,0.0,0.0,0.0,0.0,1000.0000000000005,0.0,0.0,8,True,True
2295.0,0.0,-2707976.082009395,-4285490.236880339,3857901.731870405,2179.4812222247033,131.27443834236215,1.9106861636973917,3.5964002162218094,-2707976.082009395,-4285490.236880339,3857901.731870405,2179.4812222247033,131.27443834236215,1.9106861636973917,3.5964002162218094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
2295.0,10.0,-2707976.082009395,-4285490.236880339,3857901.731870405,2179.4812222247033,131.27443834236215,1.9106861636973917,3.5964002162218094,-2707976.082009395,-4285490.236880339,3857901.731870405,2189.481222224704,131.27443834236215,1.9106861636973917,3.5964002162218094,0.0,0.0,0.0,0.0,10.00000000000091,0.0,0.0,8,True,True
2295.0,50.0,-2707976.082009395,-4285490.236880339,3857901.731870405,2179.4812222247033,131.27443834236215,1.9106861636973917,3.5964002162218094,-2707976.082009395,-4285490.236880339,3857901.731870405,2229.4812222247037,131.27443834236215,1.9106861636973917,3.5964002162218094,0.0,0.0,0.0,0.0,50.000000000000455,0.0,0.0,8,True,True
2295.0,100.0,-2707976.082009395,-4285490.236880339,3857901.731870405,2179.4812222247033,131.27443834236215,1.9106861636973917,3.5964002162218094,-2707976.082009395,-4285490.236880339,3857901.731870405,2279.4812222247033,131.27443834236215,1.9106861636973917,3.5964002162218094,0.0,0.0,0.0,0.0,100.0,0.0,0.0,8,True,True
2295.0,500.0,-2707976.082009395,-4285490.236880339,3857901.731870405,2179.4812222247033,131.27443834236215,1.9106861636973917,3.5964002162218094,-2707976.082009395,-4285490.236880339,3857901.731870405,2679.481222224703,131.27443834236215,1.9106861636973917,3.5964002162218094,0.0,0.0,0.0,0.0,499.99999999999955,0.0,0.0,8,True,True
2295.0,1000.0,-2707976.082009395,-4285490.236880339,3857901.731870405,2179.4812222247033,131.27443834236215,1.9106861636973917,3.5964002162218094,-2707976.082009395,-4285490.236880339,3857901.731870405,3179.481222224703,131.27443834236215,1.9106861636973917,3.5964002162218094,0.0,0.0,0.0,0.0,999.9999999999995,0.0,0.0,8,True,True
2296.0,0.0,-2707987.074263017,-4285475.890088929,3857935.1244376837,2196.0569550692103,146.57976491121974,2.5518529657274485,6.134327955543995,-2707987.074263017,-4285475.890088929,3857935.1244376837,2196.0569550692103,146.57976491121974,2.5518529657274485,6.134327955543995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
2296.0,10.0,-2707987.074263017,-4285475.890088929,3857935.1244376837,2196.0569550692103,146.57976491121974,2.5518529657274485,6.134327955543995,-2707987.074263017,-4285475.890088929,3857935.1244376837,2206.05695506921,146.57976491121974,2.5518529657274485,6.134327955543995,0.0,0.0,0.0,0.0,9.999999999999545,0.0,0.0,8,True,True
2296.0,50.0,-2707987.074263017,-4285475.890088929,3857935.1244376837,2196.0569550692103,146.57976491121974,2.5518529657274485,6.134327955543995,-2707987.074263017,-4285475.890088929,3857935.1244376837,2246.0569550692103,146.57976491121974,2.5518529657274485,6.134327955543995,0.0,0.0,0.0,0.0,50.0,0.0,0.0,8,True,True
2296.0,100.0,-2707987.074263017,-4285475.890088929,3857935.1244376837,2196.0569550692103,146.57976491121974,2.5518529657274485,6.134327955543995,-2707987.074263017,-4285475.890088929,3857935.1244376837,2296.0569550692103,146.57976491121974,2.5518529657274485,6.134327955543995,0.0,0.0,0.0,0.0,100.0,0.0,0.0,8,True,True
2296.0,500.0,-2707987.074263017,-4285475.890088929,3857935.1244376837,2196.0569550692103,146.57976491121974,2.5518529657274485,6.134327955543995,-2707987.074263017,-4285475.890088929,3857935.1244376837,2696.0569550692094,146.57976491121974,2.5518529657274485,6.134327955543995,0.0,0.0,0.0,0.0,499.9999999999991,0.0,0.0,8,True,True
2296.0,1000.0,-2707987.074263017,-4285475.890088929,3857935.1244376837,2196.0569550692103,146.57976491121974,2.5518529657274485,6.134327955543995,-2707987.074263017,-4285475.890088929,3857935.1244376837,3196.056955069211,146.57976491121974,2.5518529657274485,6.134327955543995,0.0,0.0,0.0,0.0,1000.0000000000009,0.0,0.0,8,True,True
2297.0,0.0,-2707992.5755086797,-4285450.8436878435,3857956.171756479,2197.6764468470856,144.7472732448485,1.3027070788666606,2.9290515892207623,-2707992.5755086797,-4285450.8436878435,3857956.171756479,2197.6764468470856,144.7472732448485,1.3027070788666606,2.9290515892207623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
2297.0,10.0,-2707992.5755086797,-4285450.8436878435,3857956.171756479,2197.6764468470856,144.7472732448485,1.3027070788666606,2.9290515892207623,-2707992.5755086797,-4285450.8436878435,3857956.171756479,2207.6764468470847,144.7472732448485,1.3027070788666606,2.9290515892207623,0.0,0.0,0.0,0.0,9.99999999999909,0.0,0.0,8,True,True
2297.0,50.0,-2707992.5755086797,-4285450.8436878435,3857956.171756479,2197.6764468470856,144.7472732448485,1.3027070788666606,2.9290515892207623,-2707992.5755086797,-4285450.8436878435,3857956.171756479,2247.676446847085,144.7472732448485,1.3027070788666606,2.9290515892207623,0.0,0.0,0.0,0.0,49.999999999999545,0.0,0.0,8,True,True
2297.0,100.0,-2707992.5755086797,-4285450.8436878435,3857956.171756479,2197.6764468470856,144.7472732448485,1.3027070788666606,2.9290515892207623,-2707992.5755086797,-4285450.8436878435,3857956.171756479,2297.676446847085,144.7472732448485,1.3027070788666606,2.9290515892207623,0.0,0.0,0.0,0.0,99.99999999999955,0.0,0.0,8,True,True
2297.0,500.0,-2707992.5755086797,-4285450.8436878435,3857956.171756479,2197.6764468470856,144.7472732448485,1.3027070788666606,2.9290515892207623,-2707992.5755086797,-4285450.8436878435,3857956.171756479,2697.676446847085,144.7472732448485,1.3027070788666606,2.9290515892207623,0.0,0.0,0.0,0.0,499.99999999999955,0.0,0.0,8,True,True
2297.0,1000.0,-2707992.5755086797,-4285450.8436878435,3857956.171756479,2197.6764468470856,144.7472732448485,1.3027070788666606,2.9290515892207623,-2707992.5755086797,-4285450.8436878435,3857956.171756479,3197.676446847085,144.7472732448485,1.3027070788666606,2.9290515892207623,0.0,0.0,0.0,0.0,999.9999999999995,0.0,0.0,8,True,True
2298.0,0.0,-2707993.15434074,-4285427.569532024,3857971.359653001,2195.264538850092,139.171083245494,1.1887839073315263,2.3060395754873753,-2707993.15434074,-4285427.569532024,3857971.359653001,2195.264538850092,139.171083245494,1.1887839073315263,2.3060395754873753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,True,True
2298.0,10.0,-2707993.15434074,-4285427.569532024,3857971.359653001,2195.264538850092,139.171083245494,1.1887839073315263,2.3060395754873753,-2707993.15434074,-4285427.569532024,3857971.359653001,2205.2645388500914,139.171083245494,1.1887839073315263,2.3060395754873753,0.0,0.0,0.0,0.0,9.999999999999545,0.0,0.0,8,True,True
2298.0,50.0,-2707993.15434074,-4285427.569532024,3857971.359653001,2195.264538850092,139.171083245494,1.1887839073315263,2.3060395754873753,-2707993.15434074,-4285427.569532024,3857971.359653001,2245.2645388500914,139.171083245494,1.1887839073315263,2.3060395754873753,0.0,0.0,0.0,0.0,49.999999999999545,0.0,0.0,8,True,True
2298.0,100.0,-2707993.15434074,-4285427.569532024,3857971.359653001,2195.264538850092,139.171083245494,1.1887839073315263,2.3060395754873753,-2707993.15434074,-4285427.569532024,3857971.359653001,2295.264538850093,139.171083245494,1.1887839073315263,2.3060395754873753,0.0,0.0,0.0,0.0,100.00000000000091,0.0,0.0,8,True,True
2298.0,500.0,-2707993.15434074,-4285427.569532024,3857971.359653001,2195.264538850092,139.171083245494,1.1887839073315263,2.3060395754873753,-2707993.15434074,-4285427.569532024,3857971.359653001,2695.264538850092,139.171083245494,1.1887839073315263,2.3060395754873753,0.0,0.0,0.0,0.0,500.0,0.0,0.0,8,True,True
2298.0,1000.0,-2707993.15434074,-4285427.569532024,3857971.359653001,2195.264538850092,139.171083245494,1.1887839073315263,2.3060395754873753,-2707993.15434074,-4285427.569532024,3857971.359653001,3195.2645388500914,139.171083245494,1.1887839073315263,2.3060395754873753,0.0,0.0,0.0,0.0,999.9999999999995,0.0,0.0,8,True,True
2299.0,0.0,-2707999.8918966153,-4285411.444656518,3857999.6511857375,2205.056245519868,148.28264898940643,1.755941348948649,3.5101536251604557,-2707999.8918966153,-4285411.444656518,3857999.6511857375,2205.056245519868,148.28264898940643,1.755941348948649,3.5101536251604557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True
2299.0,10.0,-2707999.8918966153,-4285411.444656518,3857999.6511857375,2205.056245519868,148.28264898940643,1.755941348948649,3.5101536251604557,-2707999.8918966153,-4285411.444656518,3857999.6511857375,2215.0562455198688,148.28264898940643,1.755941348948649,3.5101536251604557,0.0,0.0,0.0,0.0,10.00000000000091,0.0,0.0,7,True,True
2299.0,50.0,-2707999.8918966153,-4285411.444656518,3857999.6511857375,2205.056245519868,148.28264898940643,1.755941348948649,3.5101536251604557,-2707999.8918966153,-4285411.444656518,3857999.6511857375,2255.0562455198683,148.28264898940643,1.755941348948649,3.5101536251604557,0.0,0.0,0.0,0.0,50.000000000000455,0.0,0.0,7,True,True
2299.0,100.0,-2707999.8918966153,-4285411.444656518,3857999.6511857375,2205.056245519868,148.28264898940643,1.755941348948649,3.5101536251604557,-2707999.8918966153,-4285411.444656518,3857999.6511857375,2305.056245519868,148.28264898940643,1.755941348948649,3.5101536251604557,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7,True,True
2299.0,500.0,-2707999.8918966153,-4285411.444656518,3857999.6511857375,2205.056245519868,148.28264898940643,1.755941348948649,3.5101536251604557,-2707999.8918966153,-4285411.444656518,3857999.6511857375,2705.0562455198683,148.28264898940643,1.755941348948649,3.5101536251604557,0.0,0.0,0.0,0.0,500.00000000000045,0.0,0.0,7,True,True
2299.0,1000.0,-2707999.8918966153,-4285411.444656518,3857999.6511857375,2205.056245519868,148.28264898940643,1.755941348948649,3.5101536251604557,-2707999.8918966153,-4285411.444656518,3857999.6511857375,3205.0562455198688,148.28264898940643,1.755941348948649,3.5101536251604557,0.0,0.0,0.0,0.0,1000.0000000000009,0.0,0.0,7,True,True
2300.0,0.0,-2708000.370749327,-4285382.806068641,3858021.963231594,2205.814599223976,142.64348473070172,1.203108181378671,2.486032161861658,-2708000.370749327,-4285382.806068641,3858021.963231594,2205.814599223976,142.64348473070172,1.203108181378671,2.486032161861658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True
2300.0,10.0,-2708000.370749327,-4285382.806068641,3858021.963231594,2205.814599223976,142.64348473070172,1.203108181378671,2.486032161861658,-2708000.370749327,-4285382.806068641,3858021.963231594,2215.8145992239765,142.64348473070172,1.203108181378671,2.486032161861658,0.0,0.0,0.0,0.0,10.000000000000455,0.0,0.0,7,True,True
2300.0,50.0,-2708000.370749327,-4285382.806068641,3858021.963231594,2205.814599223976,142.64348473070172,1.203108181378671,2.486032161861658,-2708000.370749327,-4285382.806068641,3858021.963231594,2255.814599223976,142.64348473070172,1.203108181378671,2.486032161861658,0.0,0.0,0.0,0.0,50.0,0.0,0.0,7,True,True
2300.0,100.0,-2708000.370749327,-4285382.806068641,3858021.963231594,2205.814599223976,142.64348473070172,1.203108181378671,2.486032161861658,-2708000.370749327,-4285382.806068641,3858021.963231594,2305.8145992239765,142.64348473070172,1.203108181378671,2.486032161861658,0.0,0.0,0.0,0.0,100.00000000000045,0.0,0.0,7,True,True
2300.0,500.0,-2708000.370749327,-4285382.806068641,3858021.963231594,2205.814599223976,142.64348473070172,1.203108181378671,2.486032161861658,-2708000.370749327,-4285382.806068641,3858021.963231594,2705.8145992239765,142.64348473070172,1.203108181378671,2.486032161861658,0.0,0.0,0.0,0.0,500.00000000000045,0.0,0.0,7,True,True
2300.0,1000.0,-2708000.370749327,-4285382.806068641,3858021.963231594,2205.814599223976,142.64348473070172,1.203108181378671,2.486032161861658,-2708000.370749327,-4285382.806068641,3858021.963231594,3205.814599223978,142.64348473070172,1.203108181378671,2.486032161861658,0.0,0.0,0.0,0.0,1000.0000000000018,0.0,0.0,7,True,True
